id,title,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,media_type,status,genres,num_episodes,source,average_episode_duration,rating,studios,movie_ranking,broadcast_day_of_the_week,broadcast_start_time,start_season_year,start_season_season,statistics_watching,statistics_completed,statistics_on_hold,statistics_dropped,statistics_plan_to_watch,statistics_num_list_users,positive_viewership_fraction,negative_viewership_fraction
6772,Break Blade Movie 1: Kakusei no Toki,2010-05-29,2010-05-29,"Rygart Arrow is different compared to the other people in the continent of Cruzon: he is unable to control quartz, branded an ""un-sorcerer."" Despite this, he still befriends the future king and queen of Krisna—Hodr and Sigyn—as well as Zess, the younger brother of the Athens Commonwealth's Secretary of War.

Several years later, Rygart discovers that there is a war brewing between Krisna and Athens. While visiting Binonten, the capital city of Krisna, he learns that his misfortune as an un-sorcerer enables him to pilot an ancient Golem, a unique ability that quartz-wielding users lack.

As Zess leads one of the Athenian strikes upon the capital, Rygart joins the battle with his newfound power in hopes of mending the schism between the two nations.

[Written by MAL Rewrite]",7.62,1475,2400,86064,44040,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 50, 'name': 'Adult Cast'}, {'id': 10, 'name': 'Fantasy'}, {'id': 18, 'name': 'Mecha'}, {'id': 38, 'name': 'Military'}, {'id': 27, 'name': 'Shounen'}]",1,manga,3076,r,"[{'id': 10, 'name': 'Production I.G'}, {'id': 27, 'name': 'Xebec'}]",346,,NIL,2010.0,spring,1825,60838,837,605,21946,86051.0,0.9832,0.0168
16904,K: Missing Kings,2014-07-12,2014-07-12,"It's been a year since the disappearance of Shiro, the Silver King; Kurou Yatogami and Neko have been diligent in their search, but to no end. Their investigation leads to a run-in with members of the now disbanded Red Clan HOMRA—Rikio Kamamoto and Anna Kushina—being pursued by the Green Clan, who desire Anna's powers for their own ends.

Now, the members of Scepter 4 are called upon alongside Kurou and Neko in order to rescue Anna, the mascot, and only female member of the ruined Red Clan, from the enemy's clutches and hopefully find Shiro using the young girl's powers. Amidst crisis, the group is forced into a power struggle when the Green Clan threatens to overtake the Gold King's domain.

The second step in the K Project series, K: Missing Kings, continues the story of a young boy caught up in a psychic war between seven kings, and showcases each character's struggles after the losses of their respective Kings.

[Written by MAL Rewrite]",7.62,1484,992,259327,125914,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 31, 'name': 'Super Power'}]",1,original,4392,pg_13,"[{'id': 309, 'name': 'GoHands'}]",347,,NIL,2014.0,summer,5989,182898,2400,2056,65972,259315.0,0.9828,0.0172
9785,Meitantei Conan: Conan vs. Kid - Shark & Jewel,2005-07-29,2005-07-29,"3D IMAX movie, shown only at the Suntory Museum in Osaka.",7.62,1493,7011,8878,2588,white,movie,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 39, 'name': 'Detective'}, {'id': 7, 'name': 'Mystery'}, {'id': 27, 'name': 'Shounen'}]",1,manga,960,pg,[],348,,NIL,2005.0,summer,259,5103,196,301,3017,8876.0,0.944,0.056
2499,Slam Dunk: Hoero Basketman-damashii! Hanamichi to Rukawa no Atsuki Natsu,1995-07-15,1995-07-15,"Ichiro Mizusawa, a player from Rukawa's old junior high school, Tomigoaka, is diagnosed with a crippling leg condition and wants to play one last game with Rukawa. Hanamichi sets out to help the boy and fulfill his wish. 

(Source: ANN)",7.62,1504,5226,18456,9043,white,movie,finished_airing,"[{'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}, {'id': 77, 'name': 'Team Sports'}]",1,manga,2400,pg_13,"[{'id': 18, 'name': 'Toei Animation'}]",349,,NIL,1995.0,summer,353,12992,237,218,4654,18454.0,0.9753,0.0247
25729,Tamayura: Sotsugyou Shashin Part 1 - Kizashi,2015-04-04,2015-04-04,The first movie of a four-part finale of Tamayura.,7.62,1505,5944,13275,4393,white,movie,finished_airing,"[{'id': 52, 'name': 'CGDCT'}, {'id': 63, 'name': 'Iyashikei'}, {'id': 36, 'name': 'Slice of Life'}]",1,original,3076,g,"[{'id': 333, 'name': 'TYO Animations'}]",350,,NIL,2015.0,spring,484,5671,298,184,6636,13273.0,0.9637,0.0363
17437,The iDOLM@STER Movie: Kagayaki no Mukougawa e!,2014-01-25,2014-01-25,"The idols of 765 Production continue on their neverending journey—towards a new stage, towards a bright and shiny future!

The girls and their producer have gone through thick and thin, and have stood face to face with all kinds of difficulties.

It's time again for the girls to foster their friendship, and through great discipline, they step forward to their starry future.

(Source: Official website)",7.61,1517,4587,25347,12172,white,movie,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 60, 'name': 'Idols (Female)'}, {'id': 19, 'name': 'Music'}]",1,game,7260,pg_13,"[{'id': 56, 'name': 'A-1 Pictures'}]",351,,NIL,2014.0,winter,610,16138,305,252,8040,25345.0,0.978,0.022
32551,Digimon Adventure tri. 3: Kokuhaku,2016-09-24,2016-09-24,"The Chosen Children are in shock after the betrayal of Meicoomon, the digital monster who had recently joined their group alongside her human partner, Meiko Mochizuki. Koushirou Izumi is determined to diagnose the infection that took control of Meicoomon. Meanwhile, Takeru Takaishi realizes that his own partner, Patamon, is starting to exhibit alarming symptoms similar to those of other infected Digimon, like Meicoomon.

Just then, the Chosen Children receive a message from the mysterious entity Homeostasis, who informs them that their world is in danger of total destruction—and the Digital World, the home of the Digimon, is too. Homeostasis plans to enact a ""Reboot,"" which will reset all the data that makes up the Digital World and eradicate the infection. However, the Reboot will also erase the memories of all Digimon, including the Children's partners. Can the Chosen Children stop Meicoomon before the Reboot becomes necessary, or is this the end of their time together with their Digimon?

[Written by MAL Rewrite]",7.61,1524,2598,75628,40626,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}]",1,original,6300,pg_13,"[{'id': 18, 'name': 'Toei Animation'}]",352,,NIL,2016.0,summer,1389,59099,574,537,14026,75625.0,0.9853,0.0147
2392,Doraemon Movie 26: Nobita no Kyouryuu 2006,2006-03-04,2006-03-04,"Nobita finds a fossilized dinosaur egg by accident, and with the help of Doraemon's tools, they hatched the egg and began raising the dinosaur. Knowing that they can't keep the dinosaur forever, Nobita was forced to send it back to prehistoric times where a group of hunters from the future threatens to endanger the dinosaurs. Determined to save the dinosaurs from the claws of the hunters, Doraemon and the gang returns to the past and sets out in a prehistoric adventure. 

(Source: ANN)",7.61,1525,5392,17009,11443,white,movie,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 15, 'name': 'Kids'}, {'id': 78, 'name': 'Time Travel'}]",1,unknown,6420,pg,"[{'id': 247, 'name': 'Shin-Ei Animation'}]",353,,NIL,2006.0,winter,220,15402,77,198,1109,17006.0,0.9838,0.0162
37704,High School Fleet Movie,2020-01-18,2020-01-18,"Yokosuka Girls' Marine High School is bustling as they welcome other all-girls maritime high schools for interschool competitive games. Full of excitement, students from different years gather and interact with one another as the festivals and tournaments commence.

In the meantime, mixed feelings fill Akeno Misaki—captain of the distinguished Harekaze class—and her executive officer Mashiro Munetani when their instructor informs them of an opportunity for Mashiro to lead the Hiei class. As a result, Mashiro needs to make the difficult decision soon, and Akeno needs to confront the state of the situation.

The pair face another challenge after Yokosuka finds itself in another pinch. A group of pirates has captured a water purification plant and sea fortress, threatening the safety of the sea. Akeno and Mashiro now must command the Harekaze class in the midst of a dire predicament—all while dealing with their own difficulties.

[Written by MAL Rewrite]",7.61,1533,5244,18327,6628,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 38, 'name': 'Military'}, {'id': 23, 'name': 'School'}]",1,original,6212,pg_13,"[{'id': 56, 'name': 'A-1 Pictures'}]",354,,NIL,2020.0,winter,584,8578,300,181,8684,18327.0,0.9738,0.0262
617,Juubee Ninpuuchou,1993-06-05,1993-06-05,"Jubei Kibagami wanders feudal Japan as an itinerant swordsman-for-hire. After a past betrayal left him masterless, he has no more patience for warring political factions and their schemes. Unfortunately, both past and political intrigue collide when he meets and saves a female ninja named Kagero from a man with the ability to make his body as hard as stone.

The sole survivor of a ninja clan, Kagero continues her team's last mission: investigate a mysterious plague that wiped out an entire village. Jubei wants nothing to do with this, but the stone-like man's allies, a group of ninja with supernatural powers known as the Devils of Kimon, make that option difficult. To make matters worse, a government spy poisons Jubei, promising him an antidote if he can unravel the true intentions of the Devils of Kimon and their connection to the plague. The trail leads to shadow leaders, a plot to overthrow the government, and a man that Jubei thought he would never see again.",7.61,1536,1635,148702,72832,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 58, 'name': 'Gore'}, {'id': 13, 'name': 'Historical'}, {'id': 14, 'name': 'Horror'}, {'id': 17, 'name': 'Martial Arts'}, {'id': 22, 'name': 'Romance'}, {'id': 21, 'name': 'Samurai'}]",1,original,5497,r+,"[{'id': 11, 'name': 'Madhouse'}]",355,,NIL,1993.0,spring,3729,91537,1280,690,51453,148689.0,0.9868,0.0132
37306,K: Seven Stories Movie 5 - Memory of Red - Burn,2018-11-03,2018-11-03,"It is the beginning of December. Anna Kushina's birthday is coming up, so the boys of HOMRA decide to celebrate by preparing a surprise party for their little princess.

(Source: TubiTV)",7.61,1537,4771,23114,6447,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 31, 'name': 'Super Power'}]",1,manga,3695,pg_13,"[{'id': 309, 'name': 'GoHands'}]",356,,NIL,2018.0,fall,714,10784,408,224,10981,23111.0,0.9727,0.0273
38594,"Kimi to, Nami ni Noretara",2019-06-21,2019-06-21,"Entranced by surfing and the sea, Hinako Mukaimizu is a spirited girl who attends college in a coastal city with no consideration for her future career. Her life takes an unexpected turn when a fireworks mishap sets the apartment building she lives in ablaze, where she is saved by a talented firefighter named Minato Hinageshi. Upon meeting, the two quickly become acquainted with one another—Hinako is instantly enamored by Minato's reliable personality and passion for saving others, while Minato is intrigued by surfing and is eager to learn how. As Hinako begins to teach Minato about surfing, the pair eventually fall in love and begin a gentle and devoted relationship.

However, while surfing may seem fun and carefree, it can still be a dangerous and unpredictable activity. This is what Hinako learns when a surfing incident completely changes her life, leaving her forced to contemplate her undecided future. In search of her own calling, Hinako begins her journey of self-discovery, keeping Minato by her side as she gradually attempts to find her purpose and ride her own wave.

[Written by MAL Rewrite]",7.61,1538,1079,236995,96058,white,movie,finished_airing,"[{'id': 50, 'name': 'Adult Cast'}, {'id': 8, 'name': 'Drama'}, {'id': 22, 'name': 'Romance'}, {'id': 37, 'name': 'Supernatural'}]",1,original,5718,pg_13,"[{'id': 1591, 'name': 'Science SARU'}]",357,,NIL,2019.0,spring,7600,124281,2458,1106,101533,236978.0,0.985,0.015
37027,Love Live! Sunshine!! The School Idol Movie: Over the Rainbow,2019-01-04,2019-01-04,"Following the closure of Uranohoshi Girls' High School, the third-year students—Dia Kurosawa, Kanan Matsuura, and Mari Ohara—have just graduated, leaving Aqours with solely the first and second-years. While searching for a new place the remaining members can use to practice, they decide to visit the new school they will soon enroll in. However, to their surprise, the building seems to be abandoned! It turns out that due to the school board's worries regarding how the freshly transferred Uranohoshi students may burden the clubs, they were instead sent to a branch school. This sets Aqours on a new goal—to prove that Uranohoshi students are serious in their clubs as well. Meanwhile, another problem arises: the third-years have unexpectedly gone missing during their graduation trip! 

Love Live! Sunshine!! The School Idol Movie: Over the Rainbow revolves around the remaining Aqours members as they venture out to search for their missing seniors and, at the same time, try to figure out a way to change the new school's mind.

[Written by MAL Rewrite]",7.61,1541,3377,46982,21832,white,movie,finished_airing,"[{'id': 60, 'name': 'Idols (Female)'}, {'id': 19, 'name': 'Music'}, {'id': 23, 'name': 'School'}, {'id': 36, 'name': 'Slice of Life'}]",1,original,6000,pg_13,"[{'id': 14, 'name': 'Sunrise'}]",358,,NIL,2019.0,winter,993,28472,452,379,16682,46978.0,0.9823,0.0177
21473,Persona 3 the Movie 2: Midsummer Knight's Dream,2014-06-07,2014-06-07,"As the season changes from spring to summer, Makoto Yuuki remains alongside the Specialized Extracurricular Execution Squad (SEES). The team continues to defeat Shadows large and small, but they now clash with a new enemy: Strega, a group of rogue Persona users who wish to keep the Dark Hour to their advantage—it seems that Strega may hold a clue to the Dark Hour's true nature.

While SEES enjoys summer vacation in Yakushima, they are joined by Aegis, an amnesiac android designed to destroy Shadows. While she proves herself to be a powerful ally, she is inexplicably drawn to Makoto and constantly remains at his side. As they delve deeper into the mysteries of the Dark Hour, the nature of the mysterious connection that binds these two together is slowly unveiled.

[Written by MAL Rewrite]",7.61,1545,2322,90689,48842,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 31, 'name': 'Super Power'}, {'id': 37, 'name': 'Supernatural'}]",1,game,5898,r,"[{'id': 56, 'name': 'A-1 Pictures'}]",359,,NIL,2014.0,spring,1704,65053,706,426,22799,90688.0,0.9875,0.0125
2594,Piano no Mori,2007-07-21,2007-07-21,"Piano no Mori tells the story of Shuuhei Amamiya, a transfer student, and Kai Ichinose, a problem child from the rough areas of town. Upon transferring to Moriwaki Elementary and telling the other kids about his talent for piano, Shuuhei quickly finds himself as the victim of bully Daigaku Kanehira. 

Daigaku dares Shuuhei to find and play a cursed piano in the forest, which leads him to meet Kai, who claims to be the owner of the piano and the only one who can play it. Intrigued, Shuuhei follows Kai to the hidden piano in the forest and listens to him play a beautiful medley.

Earning the respect of not only Shuuhei but school music teacher Sousuke Ajino as well, Kai now finds himself formally learning how to play the piano.

[Written by MAL Rewrite]",7.61,1546,2725,69990,28057,white,movie,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 19, 'name': 'Music'}, {'id': 23, 'name': 'School'}, {'id': 42, 'name': 'Seinen'}]",1,manga,6000,g,"[{'id': 11, 'name': 'Madhouse'}]",360,,NIL,2007.0,summer,1776,38999,930,862,27422,69989.0,0.9744,0.0256
36699,Kimitachi wa Dou Ikiru ka,2023-07-14,2023-07-14,"Three years into the war, Mahito Maki loses his mother in a tragic fire at the hospital. Shortly thereafter, his father marries Natsuko, the younger sister of Mahito's mother. They take Mahito out of Tokyo to seek refuge in his late mother's rural family home. There, Mahito is constantly taunted by a strange gray heron, who seems to have taken an interest in him.

Unable to come to terms with his loss and struggling to adjust to a new life in an unfamiliar place, the boy is shocked to discover that Natsuko is pregnant. To make matters worse, the pesky heron can speak—and claims that Mahito's mother is still alive. Luring him into a mysterious tower near the residence, the heron says that Mahito can save her from death, but the boy is not easily swayed.

When Natsuko disappears one day, however, Mahito watches her walk into the tower and becomes compelled to venture in to rescue her. He soon finds himself falling into another world below his, where life and death seem to be entwined. As he navigates through this foreign realm to find Natsuko, Mahito must understand what it means to live if he wants to safely return home.

[Written by MAL Rewrite]",7.6,1554,2068,109105,66821,white,movie,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 51, 'name': 'Anthropomorphic'}, {'id': 46, 'name': 'Award Winning'}, {'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 62, 'name': 'Isekai'}]",1,original,7422,pg_13,"[{'id': 21, 'name': 'Studio Ghibli'}]",361,,NIL,2023.0,summer,2148,81817,637,217,24277,109096.0,0.9922,0.0078
