id,title,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,media_type,status,genres,num_episodes,source,average_episode_duration,rating,studios,ova_ranking,broadcast_day_of_the_week,broadcast_start_time,start_season_year,start_season_season,statistics_watching,statistics_completed,statistics_on_hold,statistics_dropped,statistics_plan_to_watch,statistics_num_list_users,positive_viewership_fraction,negative_viewership_fraction
6959,GA: Geijutsuka Art Design Class - Aozora ga Kakitai,2010-04-02,2010-04-02,"GA: Geijutsuka Art Design Class OVA. ""I Want to Draw the Blue Sky""",7.06,4066,8813,5059,2347,white,ova,finished_airing,"[{'id': 52, 'name': 'CGDCT'}, {'id': 23, 'name': 'School'}, {'id': 36, 'name': 'Slice of Life'}, {'id': 80, 'name': 'Visual Arts'}]",1,4_koma_manga,1440,pg_13,"[{'id': 292, 'name': 'AIC PLUS+'}]",452,,NIL,2010.0,spring,96,3458,63,92,1347,5056.0,0.9693,0.0307
1016,Gunnm,1993-06-21,1993-08-21,"Doc Ido, a doctor and mechanic who lives and works in the hellish, postapocalyptic ""Scrapyard,"" finds the—miraculously preserved—remains of a female cyborg in a junk heap. After he revives and rebuilds her, the preternaturally strong, amnesiac ""Gally"" begins to forge a life for herself in a world where every day can bring a fight for life.

The 1993 Gunnm anime adapts the first two volumes of the Gunnm manga.",7.06,4071,2870,64255,29825,white,ova,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 18, 'name': 'Mecha'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 42, 'name': 'Seinen'}]",2,manga,1800,r+,"[{'id': 11, 'name': 'Madhouse'}]",453,,NIL,1993.0,spring,1790,38714,811,463,22472,64250.0,0.9802,0.0198
30988,Futsuu no Joshikousei ga [Locodol] Yattemita. OVA,2015-03-23,2016-06-22,"A new OVA for the idol girls series Futsuu no Joshikousei ga [Locodol] Yatte Mita. has been announced on the anime’s official Twitter. The news was first given at the 2nd Early Summer Nagarekawa Festival which took place at the Differ Ariake Arena in Tokyo today, and consisted of live events including the main cast of the anime.

(Source: MAL News)",7.05,4087,7206,8330,3786,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 60, 'name': 'Idols (Female)'}, {'id': 36, 'name': 'Slice of Life'}]",2,4_koma_manga,1440,pg_13,"[{'id': 91, 'name': 'feel.'}]",454,,NIL,2015.0,winter,428,5198,296,150,2258,8330.0,0.9465,0.0535
432,Iria: Zeiram The Animation,1994-06-23,1994-11-21,"Iria is the story of a girl and the Alien being she loves to hate. The series begins with her brother, Gren, taking a job. He is a bounty hunter, and one well known for his incredible skill. Iria, being a skilled apprentice bounty hunter herself, tags along. What is the job, one might ask. It is to find out what has happened to the crew and cargo of a Space Station. Needless to say, nothing is as it seems, and the war between Iria and Zeiram begins in earnest. 
",7.05,4090,4339,28484,10522,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 29, 'name': 'Space'}]",6,original,1720,r,"[{'id': 242, 'name': 'Ashi Productions'}]",455,,NIL,1994.0,spring,1443,13297,715,558,12469,28482.0,0.9553,0.0447
32553,Nisekoi: OVA,2016-01-04,2016-01-04,"Shinkon
Finally working in his ideal career as a public servant, Raku Ichijou is able to return home to his loving wife and whisk his worries away. Between freshly prepared meals and his wife's endless affection, Ichijou can think of little else to wish for—but such a seemingly perfect reality may be misleading.

Magical Patissiere Kosaki-chan!!
Dr. Maiko's presence causes peace in Boyari City to remain elusive, but justice is not far away. Learning from their recent efforts, the Magical Princess, ruler of the Land of Magic, tasks Magical Patissiere Kosaki, Magical Police Marika, and Magical Gorilla Chitoge to finish Dr. Maiko for good. However, in order to avoid a repeat of their previous battle, the trio must formulate a brand new strategy to defeat the brazen villain.

[Written by MAL Rewrite]",7.05,4098,2173,100941,53246,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 35, 'name': 'Harem'}, {'id': 20, 'name': 'Parody'}, {'id': 22, 'name': 'Romance'}, {'id': 27, 'name': 'Shounen'}]",2,manga,800,pg_13,"[{'id': 44, 'name': 'Shaft'}]",456,,NIL,2016.0,winter,1862,81069,993,509,16497,100930.0,0.9851,0.0149
33949,Oshiete! Galko-chan: Natsuyasumi tte Hontou desu ka?,2017-01-23,2017-01-23,Bundled with fourth manga volume. ,7.05,4103,4170,30905,14365,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}]",1,web_manga,1710,pg_13,"[{'id': 91, 'name': 'feel.'}]",457,,NIL,2017.0,winter,1014,21296,306,173,8114,30903.0,0.9845,0.0155
609,Saishuu Heiki Kanojo: Another Love Song,2005-08-05,2005-09-09,"Before Chise became the ""ultimate weapon,"" there was another—Lieutenant Mizuki. A battle-hardened military woman, she volunteered for an experimental procedure after injuries left her unable to return to the battlefield. As the prototype ultimate weapon, Lieutenant Mizuki was highly successful on the battlefield, however, as the first candidate, her development was limited.

When a more suitable candidate to become the weapon, Chise, is forced into the military, Lieutenant Mizuki thinks that she is silly, weak, and unsuited for the role. As the only other person to have undergone the procedure, however, Lieutenant Mizuki can hear Chise's thoughts and is the only one who understands her. As the war rages on and Chise's development progresses, Lieutenant Mizuki discovers more about Chise, ultimate weapons, and herself.

[Written by MAL Rewrite]",7.05,4107,5183,18842,8464,white,ova,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 22, 'name': 'Romance'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 42, 'name': 'Seinen'}]",2,manga,1800,r+,"[{'id': 24, 'name': 'Studio Fantasia'}]",458,,NIL,2005.0,summer,461,11846,372,254,5907,18840.0,0.9668,0.0332
2170,Sousei no Aquarion OVA,2007-05-25,2007-11-22,"In a distant future there is an organization called Deava which had to fight against the so called ""Shadow Angels"", creatures that had survived for over 12,000 years whose only purpose was to destroy humanity. Apollo, a seemingly normal human, was in fact the reincarnation of a fallen Angel called Apollonius, who in turn had to fight against Touma, a Shadow Angel, along with his comrades in order to prevent the destruction of the Earth.

(Source: ANN)",7.04,4125,6304,11400,4715,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 18, 'name': 'Mecha'}, {'id': 22, 'name': 'Romance'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 31, 'name': 'Super Power'}, {'id': 37, 'name': 'Supernatural'}]",2,original,3263,r+,"[{'id': 41, 'name': 'Satelight'}]",459,,NIL,2007.0,spring,308,7105,250,207,3527,11397.0,0.9599,0.0401
2355,Devilman: Yochou Sirene-hen,1990-02-25,1990-02-25,"Demons exist and their power is beyond what humans can fathom. In fact they are so strong that humans do not stand a chance against them in a fight. 

The only thing strong enough to defeat a demon is another demon and it is trough this logic that Ryo Asuka hatches the plan to have his good-hearted friend Akira Fudo possessed by a demon. If a person is of pure of heart then he might be able to control the demon that posses him and thereby acquire power equal to a demon. After raising some hell in a club the plan works and Akira is possessed by the powerful demon known as Amon. 

Now Akira is humanities sole champion of justice against the hidden demon menace that has plagued humanity since the dawn of time.

(Source: ANN)",7.04,4145,4627,24904,13660,white,ova,finished_airing,"[{'id': 58, 'name': 'Gore'}, {'id': 14, 'name': 'Horror'}, {'id': 6, 'name': 'Mythology'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",1,manga,3423,r+,"[{'id': 234, 'name': 'Oh! Production'}]",460,,NIL,1990.0,winter,492,18178,222,207,5802,24901.0,0.9828,0.0172
1803,Dirty Pair: Lovely Angels yori Ai wo Komete,1987-01-01,1987-01-01,"Released direct to video in Japan after the original TV series was canceled, this OVA is actually the final two episodes of the TV series.",7.04,4146,7843,6716,2856,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 24, 'name': 'Sci-Fi'}]",2,light_novel,1467,pg_13,"[{'id': 14, 'name': 'Sunrise'}]",461,,NIL,1987.0,winter,182,4010,103,101,2317,6713.0,0.9696,0.0304
32801,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka OVA,2016-12-07,2016-12-07,"On their way back from the 18th floor, Hestia, Bell, and the others accidentally uncover a hidden, mystical hot spring, and they decide to stop by to refresh themselves until creatures lurking in the dark appear to attack them.",7.04,4148,1375,183039,97026,white,ova,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 10, 'name': 'Fantasy'}]",1,light_novel,1473,pg_13,"[{'id': 7, 'name': 'J.C.Staff'}]",462,,NIL,2016.0,fall,3179,149702,881,636,28622,183020.0,0.9917,0.0083
23619,Haiyore! Nyaruko-san W: W ni Sayonara/Kono Onsen ni Koi no Konton wo,2014-04-01,2014-04-01,Hot Spring-themed OVA of Haiyore! Nyaruko-san W.,7.04,4153,3873,36257,17379,gray,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 20, 'name': 'Parody'}]",1,light_novel,926,pg_13,"[{'id': 27, 'name': 'Xebec'}]",463,,NIL,2014.0,spring,908,27115,373,215,7643,36254.0,0.9838,0.0162
8666,Mazinkaiser SKL,2010-11-27,2011-04-07,"Prior to the events of the anime, three factions—the Garan Army, the Kiba Army, and the Aira Army, battle for total dominance of Machine Island. The island is basically a prison, isolated from the rest of the world. The island contains a vast amount of resources, allowing the three factions to create an infinite supply of giant robots for their respective armies.

The world government learns that the island's power reactor has become unstable and will explode within 66 hours, destroying all of life and Earth itself. The government sends the Death Caprice squad, composed of mercenaries Ken Kaido and Ryo Magami to solve the issue, along with their giant robot Mazinkaiser, but was that a good idea?",7.04,4163,6062,12582,6154,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 18, 'name': 'Mecha'}, {'id': 27, 'name': 'Shounen'}]",3,manga,1611,r,"[{'id': 60, 'name': 'Actas'}]",464,,NIL,2010.0,fall,452,7766,222,273,3867,12580.0,0.9607,0.0393
1556,Kikoushi Enma,2006-08-24,2007-03-23,"Enma is a character created by the genius manga artist Go Nagai. Now, the popular character makes his appearance in an alluring Japanese horror anime for adults. It's a hair-raising erotic suspense in which Enma takes on complicated and gruesome incidents caused by demons who lurk in the darkness. But humans have lit up the darkness of the night with neon lights and turned their world into one that never sleeps, so demons now lurk in the ""darkness of the human heart."" Unfulfilled hearts, suppressed hearts, despair,...such darkness of the heart is the place they lurk.

Enma is the Demon Prince of the Underworld, a demon ""Born of Fire."" His mission is to take back or destroy demons that have escaped to the human world from the Underworld. Along with his partner, Princess Yukihime, ""Born of Ice,"" and the monster, Kapaeru, Enma sets up ""Enma's Detective Agency."" Tonight, like any other night, they will roam the sleepless city. Horrific incidents that could not possibly be human acts occur one after another. The stench of evil lingers at the scene... Enma's fire rips through the darkness!

(Source: Bandai Entertainment)",7.03,4180,4870,21923,7573,white,ova,finished_airing,"[{'id': 39, 'name': 'Detective'}, {'id': 58, 'name': 'Gore'}, {'id': 14, 'name': 'Horror'}, {'id': 7, 'name': 'Mystery'}, {'id': 6, 'name': 'Mythology'}, {'id': 42, 'name': 'Seinen'}, {'id': 37, 'name': 'Supernatural'}]",4,manga,2449,r+,"[{'id': 112, 'name': ""Brain's Base""}]",465,,NIL,2006.0,summer,916,9388,514,536,10565,21919.0,0.9521,0.0479
6379,Kyou no 5 no 2 (TV): Takarabako,2009-10-06,2009-10-06,An OVA bundled with the limited edition of the tankobon of the Kyou no Go no Ni manga. The staff and the cast of the OVA are the same as those of the Kyou no Go no Ni TV anime.,7.03,4184,6901,9220,3748,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 23, 'name': 'School'}, {'id': 42, 'name': 'Seinen'}]",1,manga,1690,pg_13,"[{'id': 27, 'name': 'Xebec'}]",466,,NIL,2009.0,fall,243,5458,145,125,3246,9217.0,0.9707,0.0293
13839,Meitantei Conan OVA 12: Excalibur no Kiseki,2012-05-24,2012-05-24,"The Miracle of Excalibur is the twelfth OVA of the anime and manga franchise Detective Conan. The plot is based on Gosho Aoyama's short story ""Excalibur.""

(Source: Detective Conan World)",7.03,4189,6219,11788,5469,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 39, 'name': 'Detective'}, {'id': 7, 'name': 'Mystery'}, {'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}, {'id': 77, 'name': 'Team Sports'}]",1,manga,1767,pg_13,"[{'id': 73, 'name': 'TMS Entertainment'}]",467,,NIL,2012.0,spring,156,9041,124,162,2302,11785.0,0.9757,0.0243
760,Tenjou Tenge: The Past Chapter,2005-03-30,2005-03-30,"Mitsuomi Takayanagi and Maya Natsume both want to become stronger. On there way to becoming the best they learn that there are many things going on behind the scenes, and Shin, Maya's brother, may be the cause of all of it. Mitsuomi feels that he is the only one that can stop him. A retelling of what happened in the past of tenjou tenge, in movie form. 

(Source: ANN)",7.03,4203,4774,23094,10377,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 17, 'name': 'Martial Arts'}, {'id': 42, 'name': 'Seinen'}, {'id': 31, 'name': 'Super Power'}, {'id': 37, 'name': 'Supernatural'}]",1,manga,5520,r,"[{'id': 11, 'name': 'Madhouse'}]",468,,NIL,2005.0,winter,545,15684,302,263,6296,23090.0,0.9755,0.0245
367,Akazukin Chacha OVA,1995-12-06,1996-03-06,"Following the original TV series, the story tells the efforts of Momiji Gakuen, Chacha's rival school principal, to discover what is so special about Urara Gakuen students and what she could do to ""produce"" the best students.",7.03,4209,10427,2983,1107,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 66, 'name': 'Mahou Shoujo'}, {'id': 25, 'name': 'Shoujo'}]",3,manga,1440,g,"[{'id': 36, 'name': 'Gallop'}]",469,,NIL,1995.0,fall,100,1685,87,131,979,2982.0,0.9269,0.0731
18745,Chihayafuru 2: Waga Miyo ni Furu Nagame Shima ni,2013-09-13,2013-09-13,"The cultural festival is one of the most important events on the academic calendar. Just like all other clubs, Mizusawa's Karuta Club is preparing to participate as well. Due to previous circumstances, Team Captain Chihaya Ayase is temporarily absent during the team planning. First year student Sumire Hanano is intent on taking advantage of this occasion to fulfill her dream and finally make her teammate, Taichi Mashima, fall in love with her. A play based on Genji Monogatari might be just the thing she needs to enact her plan.

[Written by MAL Rewrite]",7.03,4214,3467,45062,21503,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 43, 'name': 'Josei'}, {'id': 23, 'name': 'School'}]",1,manga,1366,pg_13,"[{'id': 11, 'name': 'Madhouse'}]",470,,NIL,2013.0,summer,780,30793,459,321,12708,45061.0,0.9827,0.0173
14027,Boku wa Tomodachi ga Sukunai: Relay Shousetsu wa Ketsumatsu ga Hanpanai,2012-09-26,2012-09-26,"When the Neighbor's Club struggles to find an activity to do, Kodaka Hasegawa suggests they pass the time by writing a round-robin story—a narrative where everyone takes turns writing a section. But as they begin the project, chaos ensues as every member writes the story according to their personal preferences while trying to outdo each other. At this rate, will the story ever reach a fitting conclusion?

[Written by MAL Rewrite]
",7.02,4237,1958,117213,65642,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 64, 'name': 'Love Polygon'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}]",1,light_novel,1440,r+,"[{'id': 436, 'name': 'AIC Build'}]",471,,NIL,2012.0,summer,1779,96331,822,550,17718,117200.0,0.9883,0.0117
9159,Kaibutsu Oujo (OVA),2010-12-09,2011-10-07,"Based on a manga by Mitsunaga Yasunori, serialised in Monthly Shounen Sirius.

Hiyorimi Hiro moves to a new city to live with his older sister, but dies before he can find her. He then awakens to a new life as a servant of a Princess of the Monster Realm, who just happens to be employing his sister. Monsters soon appear to attack or pester the princess since she is in line for the royal throne, and Hiro must protect her with his life (and repeated deaths).

(Soure: ANN)",7.02,4255,5926,13373,5372,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 14, 'name': 'Horror'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",3,manga,1376,r,"[{'id': 103, 'name': 'Tatsunoko Production'}]",472,,NIL,2010.0,fall,770,7590,428,311,4271,13370.0,0.9447,0.0553
20649,Kimi no Iru Machi OVA,2014-01-17,2014-03-17,"The limited-edition of the 26th manga volume will include an anime adaptation of the popular special flashback chapter ""Uchi ga Kita Machi"" (The Town Where I Arrived). The story reveals how Haruto, Akari, and Takashi first met during childhood, and serves as a prologue to the TV anime.

The 27th limited-edition manga volume will include a special anime episode produced in full cooperation with Seo Kouji. This OVA will be the animation of the end of the manga. (Volume 27 is the final volume of the long-running series.)",7.02,4258,5084,19813,9162,white,ova,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 64, 'name': 'Love Polygon'}, {'id': 22, 'name': 'Romance'}, {'id': 27, 'name': 'Shounen'}]",2,manga,1680,r+,"[{'id': 3, 'name': 'Gonzo'}]",473,,NIL,2014.0,winter,637,13011,364,301,5497,19810.0,0.9664,0.0336
