id,title,start_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,media_type,status,genres,num_episodes,source,average_episode_duration,rating,studios,favorite_ranking,end_date,broadcast_day_of_the_week,broadcast_start_time,start_season_year,start_season_season,statistics_watching,statistics_completed,statistics_on_hold,statistics_dropped,statistics_plan_to_watch,statistics_num_list_users,positive_viewership_fraction,negative_viewership_fraction
18689,Diamond no Ace,2013-10-06,"With a stray pitch that completely missed the batter, Eijun Sawamura loses his final middle school baseball game. Frustrated by this defeat, Eijun and his teammates vow to reach the national tournament once they are in high school. But everything changes when a scout unexpectedly invites him to Tokyo's prestigious Seidou High School after seeing the potential in his unusual pitching style. Encouraged by his teammates, Eijun accepts the offer, ready to improve his skills and play at a much more competitive level of baseball.

However, now surrounded by a large number of skilled players, Eijun struggles to find his place on the team. He declares that he will one day become the team's ace, but that's only if fellow first year Satoru Furuya doesn't take the title first, with his breakneck fastballs that earn him a coveted spot on the starting roster. With the addition of these talented new players to an already powerful lineup, the Seidou baseball team aims to become the best in Japan, facing off against a number of formidable foes that stand in their way.

[Written by MAL Rewrite]",8.11,506.0,1016,252505,118554,white,tv,finished_airing,"[{'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}, {'id': 77, 'name': 'Team Sports'}]",75,manga,1440,pg_13,"[{'id': 10, 'name': 'Production I.G'}, {'id': 11, 'name': 'Madhouse'}]",422,2015-03-29,sunday,08:30,2013.0,fall,26674,135413,16781,11989,61635,252492.0,0.8861,0.1139
54595,Kage no Jitsuryokusha ni Naritakute! 2nd Season,2023-10-04,"Enticed by its rumored wealth, Cid Kagenou happily tags along with his sister, Claire, on a trip to the infamous Lawless City. The region is ruled by three monarchs: Yukime, the Spirit Fox; Juggernaut, the Tyrant; and Elisabeth, a dormant progenitor vampire known as the Blood Queen. Hunting Elisabeth down serves as the perfect opportunity for Claire to prove her true mettle. On the other hand, Cid has different objectives—sneaking away from Claire's sight, collecting as much loot as possible, and making Shadow's glorious entrance at the perfect moment.

As Elisabeth's awakening draws near, her subordinate Crimson enacts a treacherous plot, sending the town into a frenzy. Searching for her now-missing brother, Claire finds an unexpected ally in Mary, a vampire hunter, and the pair hurry to the Crimson Tower—the home of the Blood Queen. Meanwhile, Beta and a small team of Shadow Garden recruits also arrive at the Lawless City. As the key players converge on the Crimson Tower, the stage is set for a grand confrontation under the crimson moon.

[Written by MAL Rewrite]",8.32,253.0,568,425296,227451,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 62, 'name': 'Isekai'}, {'id': 72, 'name': 'Reincarnation'}]",12,light_novel,1435,r,"[{'id': 852, 'name': 'Nexus'}]",423,2023-12-20,wednesday,22:30,2023.0,fall,48794,291733,5278,3926,75416,425147.0,0.9784,0.0216
2605,Sayonara Zetsubou Sensei,2007-07-08,"Nozomu Itoshiki is a high school teacher so pessimistic that even the smallest of misfortunes can send him into a pit of raging despair; some of these ""catastrophes"" even lead to suicide attempts. Sayonara Zetsubou Sensei is a satirical slice-of-life comedy set in the modern day, covering various aspects of Japanese life and culture through Nozomu and his interactions with his students: Kiri Komori, a recluse who refuses to leave the school; Abiru Kobushi, an enigma who frequently arrives to class with severe and mysterious injuries; the hyper-optimistic Kafuuka Fuura, Nozomu's polar opposite; and several other unusual girls, all of whom are just as eccentric as their teacher.

[Written by MAL Rewrite]",7.85,930.0,709,352720,130133,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 57, 'name': 'Gag Humor'}, {'id': 20, 'name': 'Parody'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}]",12,manga,1440,r,"[{'id': 44, 'name': 'Shaft'}]",424,2007-09-23,NIL,NIL,2007.0,summer,20605,153177,18129,13482,147313,352706.0,0.9104,0.0896
54744,Tokidoki Bosotto Russia-go de Dereru Tonari no Alya-san,2024-07-03,"Seirei Academy is a prestigious school attended by the very best students in Japan. Alisa Mikhailovna ""Alya"" Kujou, the half-Russian and half-Japanese treasurer of the school's student council, is known for her intelligence, stunning looks, and rigid personality. Contrasting her near-flawless persona, Alya's unmotivated classmate Masachika Kuze slacks off during lessons and seems to show no interest in her.

Initially irritated, Alya gradually becomes more intrigued by Masachika and starts expressing her affection for him in Russian. However, she is oblivious to his secret—he understands the language fluently! Due to a childhood friend who was temporarily staying in Japan, Masachika has been studying Russian in hopes of reuniting with her.

As the two spend more time together, the playful and eccentric relationship between them quickly deepens. In the meantime, both must learn to navigate their new growing feelings for one another.

[Written by MAL Rewrite]",7.63,1458.0,678,366420,174056,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}]",12,light_novel,1480,pg_13,"[{'id': 95, 'name': 'Doga Kobo'}]",425,2024-09-18,wednesday,23:30,2024.0,summer,81915,184042,5211,10194,84923,366285.0,0.9579,0.0421
36028,Golden Kamuy,2018-04-09,"In early 1900s Hokkaido after the Russo-Japanese war, Saichi Sugimoto tirelessly pans for gold. Nicknamed ""Sugimoto the Immortal"" for his death-defying acts in battle, the ex-soldier seeks fortune in order to fulfill a promise made to his best friend before he was killed in action: to support his family, especially his widow who needs treatment overseas for her deteriorating eyesight. One day, a drunken companion tells Sugimoto the tale of a man who murdered a group of Ainu and stole a fortune in gold. Before his arrest by the police, he hid the gold somewhere in Hokkaido. The only clue to its location is the coded map he tattooed on the bodies of his cellmates in exchange for a share of the treasure, should they manage to escape and find it.

Sugimoto does not think much of the tale until he discovers the drunken man's corpse bearing the same tattoos described in the story. But before he can collect his thoughts, a grizzly bear—the cause of the man's demise—approaches Sugimoto, intent on finishing her meal. He is saved by a young Ainu girl named Asirpa, whose father happened to be one of the murdered Ainu. With Asirpa's hunting skills and Sugimoto's survival instincts, the pair agree to join forces and find the hidden treasure—one to get back what was rightfully her people's, and the other to fulfill his friend's dying wish.

[Written by MAL Rewrite]",7.88,855.0,586,412483,170965,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 50, 'name': 'Adult Cast'}, {'id': 2, 'name': 'Adventure'}, {'id': 13, 'name': 'Historical'}, {'id': 38, 'name': 'Military'}, {'id': 42, 'name': 'Seinen'}]",12,manga,1420,r,"[{'id': 1393, 'name': 'Geno Studio'}]",426,2018-06-25,monday,23:00,2018.0,spring,33758,205609,14720,12349,146013,412449.0,0.9344,0.0656
12445,Tasogare Otome x Amnesia,2012-04-09,"Seikyou Private Academy, built on the intrigue of traditional occult myths, bears a dark past—for 60 years, it has been haunted by a ghost known as Yuuko, a young woman who mysteriously died in the basement of the old school building. With no memory of her life or death, Yuuko discreetly finds and heads the Paranormal Investigations Club in search of answers.

A chance meeting leads Yuuko to cling to diligent freshman Teiichi Niiya, who can see the quirky ghost. They quickly grow close, and he decides to help her. Along with Kirie Kanoe, Yuuko's relative, and the oblivious second year Momoe Okonogi, they delve deep into the infamous Seven Mysteries of the storied school.

[Written by MAL Rewrite]",7.81,1002.0,579,414634,186216,white,tv,finished_airing,"[{'id': 14, 'name': 'Horror'}, {'id': 7, 'name': 'Mystery'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",12,manga,1420,r,"[{'id': 300, 'name': 'SILVER LINK.'}]",427,2012-06-25,monday,00:30,2012.0,spring,21693,231478,11892,11066,138470,414599.0,0.9446,0.0554
861,xxxHOLiC,2006-04-07,"Kimihiro Watanuki can see spirits and other assorted supernatural creatures, which is quite a bothersome ability he strongly dislikes. On the way home one day, while plagued by some spirits, he is inexplicably compelled to enter a strange house. There, he encounters Yuuko, a mysterious woman who claims to be able to rid him of the ability to see and attract the troublesome creatures—for a price. She demands that he work at her ""store"" that grants wishes to people, and thus begins Watanuki's adventures through weird and wonderful events.

[Written by MAL Rewrite]",7.97,692.0,768,330583,123981,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 7, 'name': 'Mystery'}, {'id': 42, 'name': 'Seinen'}, {'id': 37, 'name': 'Supernatural'}]",24,manga,1448,pg_13,"[{'id': 10, 'name': 'Production I.G'}]",428,2006-09-29,friday,01:25,2006.0,spring,19222,150987,16881,14546,128930,330566.0,0.9049,0.0951
53998,Bleach: Sennen Kessen-hen - Ketsubetsu-tan,2023-07-08,"After a brutal surprise attack by the forces of Quincy King Yhwach, the resident Reapers of the Soul Society lick their wounds and mourn their losses. Many of the surviving Soul Reaper captains train to battle without their Bankai, the ultimate technique wielded by the fiercest warriors.

In the previous assault, Ichigo Kurosaki narrowly managed to help fend off Yhwach's fearsome wrath. However, to ultimately defeat his godly adversary and save his allies, Ichigo must now undergo severe training that will push him beyond his physical, emotional, and mental limits.

Though Yhwach already holds the upper hand in this ongoing blood feud, he also successfully recruits Uryuu Ishida, Ichigo's close friend and rival, to be his successor. Yhwach strikes out once again at the weakened Soul Society, intent on finally obliterating his long-standing enemies. As Ichigo struggles to attain new power, the Soul Reaper captains fight for survival and borrowed time.

[Written by MAL Rewrite]",8.7,62.0,784,323766,175635,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",13,manga,1465,r,"[{'id': 1, 'name': 'Pierrot'}]",429,2023-09-30,saturday,23:00,2023.0,summer,36105,218958,3155,1643,63855,323716.0,0.9852,0.0148
53126,Yamada-kun to Lv999 no Koi wo Suru,2023-04-02,"After her boyfriend breaks up with her for another girl, college student Akane Kinoshita wrestles with a broken heart and the memories he left behind. Loading up Forest of Savior, the MMO they used to play together, she forms a plan to get back at her ex-boyfriend through an in-person event for the game. In the process, she runs into someone unexpected: Akito Yamada, a gaming legend who just happens to be her guildmate.

Desperate for support, Akane ropes the asocial Yamada into helping with her scheme and lending her a shoulder to cry on. The differences between Akane and Yamada soon become apparent as they spend time together, yet they cannot help but notice each other's inner qualities. As the two gain more experience with one another in and out of the game, their tentative acquaintance may level up in a way neither expects.

[Written by MAL Rewrite]",7.79,1048.0,518,456528,234656,white,tv,finished_airing,"[{'id': 22, 'name': 'Romance'}, {'id': 79, 'name': 'Video Game'}]",13,web_manga,1420,pg_13,"[{'id': 11, 'name': 'Madhouse'}]",430,2023-06-25,sunday,00:30,2023.0,spring,56628,284967,10065,17615,87135,456410.0,0.9394,0.0606
4282,Kara no Kyoukai Movie 5: Mujun Rasen,2008-08-16,"In November 1998, a double homicide occurs at the newly constructed Ogawa apartment complex in the heart of Mifune City. The murderer, Tomoe Enjou, has fled in a panic. To his astonishment, he is not pursued by the police and news of the incident has not been reported through media outlets. After Shiki Ryougi defends Tomoe from a group of thugs, she allows him to use her residence as a hideout. However, a few days later, Tomoe is shaken to discover that his mother is alive, even though he is convinced that he killed her.
 
Coincidentally, Mikiya Kokutou is investigating a tip that his associate Touko Aozaki receives regarding the murder at the unique apartment complex. As he uncovers more information about the incident, Mikiya takes a particular interest in Tomoe. Deciding to investigate him further, Mikiya soon discovers the disturbing truth of the foreboding Ogawa complex.

The fifth installment of the Kara no Kyoukai film series, Mujun Rasen combines an intricately constructed mystery with established themes and characters to produce a dark, thought-provoking story.

[Written by MAL Rewrite]",8.51,137.0,1042,243925,134773,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 7, 'name': 'Mystery'}, {'id': 22, 'name': 'Romance'}, {'id': 41, 'name': 'Suspense'}, {'id': 82, 'name': 'Urban Fantasy'}]",1,light_novel,6894,r,"[{'id': 43, 'name': 'ufotable'}]",431,2008-08-16,NIL,NIL,2008.0,summer,4888,172524,2154,994,63348,243908.0,0.9871,0.0129
