id,title,main_picture,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,created_at,updated_at,media_type,status,genres,num_episodes,start_season,source,average_episode_duration,rating,background,studios,statistics,ova_ranking
5306,Tales of Symphonia The Animation: Tethe'alla-hen,"{'medium': 'https://cdn.myanimelist.net/images/anime/9/23211.webp', 'large': 'https://cdn.myanimelist.net/images/anime/9/23211l.webp'}",2010-03-25,2011-02-25,"The second arc of Tales of Symphonia that takes place in the flourishing world of Tethe'alla. This OVA takes place up to two-thirds of the game, prior to the Derris-Kharlan arc.",7.44,2167,4094,32680,14005,white,2008-09-24T20:40:29+00:00,2022-04-13T02:55:49+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 17, 'name': 'Martial Arts'}]",4,"{'year': 2010, 'season': 'winter'}",game,2587,pg_13,,"[{'id': 43, 'name': 'ufotable'}]","{'status': {'watching': '1497', 'completed': '19250', 'on_hold': '896', 'dropped': '562', 'plan_to_watch': '10472'}, 'num_list_users': 32677}",203
9047,Toaru Kagaku no Railgun: Misaka-san wa Ima Chuumoku no Mato desu kara,"{'medium': 'https://cdn.myanimelist.net/images/anime/1134/98125.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1134/98125l.webp'}",2010-09-26,2010-09-26,"Continuing after the Level Upper incident, another phenomenon torments Misaka. A phenomenon called ""Someone's Watching,"" its effect feels like the electricity in one's body flow backwards. With the help of her friends, Misaka fights against the unknown enemy.",7.44,2169,2746,69134,35391,white,2010-06-22T20:09:51+00:00,2023-04-29T10:05:14+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 10, 'name': 'Fantasy'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 31, 'name': 'Super Power'}]",1,"{'year': 2010, 'season': 'summer'}",manga,2045,pg_13,,"[{'id': 7, 'name': 'J.C.Staff'}]","{'status': {'watching': '1198', 'completed': '52974', 'on_hold': '642', 'dropped': '310', 'plan_to_watch': '14002'}, 'num_list_users': 69126}",204
18499,Yozakura Quartet: Tsuki ni Naku,"{'medium': 'https://cdn.myanimelist.net/images/anime/3/49489.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/3/49489l.jpg'}",2013-10-09,2014-11-07,"""Tsuki ni Naku"" will take the story content from volume 11 of the manga, which features a visit to a onsen by the members of the Hiizumi Life Councelling Office, while the town's police force have to deal with a new youkai-hunter threat.

This OVA is bundled with the limited edition of the manga (14th, 15th, and 16th).",7.44,2177,4222,30156,10830,white,2013-04-25T13:57:36+00:00,2022-03-21T22:00:49+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 27, 'name': 'Shounen'}, {'id': 31, 'name': 'Super Power'}, {'id': 37, 'name': 'Supernatural'}]",3,"{'year': 2013, 'season': 'fall'}",manga,1680,pg_13,,"[{'id': 103, 'name': 'Tatsunoko Production'}]","{'status': {'watching': '1619', 'completed': '15228', 'on_hold': '789', 'dropped': '368', 'plan_to_watch': '12150'}, 'num_list_users': 30154}",205
26023,Haiyore! Nyaruko-san F,"{'medium': 'https://cdn.myanimelist.net/images/anime/7/73735.webp', 'large': 'https://cdn.myanimelist.net/images/anime/7/73735l.webp'}",2015-06-19,2015-06-19,"A new OVA of the light novel Haiyore! Nyaruko-san, titled Haiyore! Nyaruko-san F, has been green-lit.

(Source: MAL News)",7.43,2197,2984,59293,29131,white,2014-08-17T21:15:29+00:00,2022-04-05T06:28:39+00:00,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 20, 'name': 'Parody'}, {'id': 22, 'name': 'Romance'}, {'id': 24, 'name': 'Sci-Fi'}]",1,"{'year': 2015, 'season': 'spring'}",light_novel,1678,pg_13,,"[{'id': 27, 'name': 'Xebec'}]","{'status': {'watching': '1565', 'completed': '43464', 'on_hold': '569', 'dropped': '362', 'plan_to_watch': '13330'}, 'num_list_users': 59290}",206
15437,"Kore wa Zombie desu ka? of the Dead: Hai, Minotake ni Attemasu","{'medium': 'https://cdn.myanimelist.net/images/anime/4/43515.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/4/43515l.jpg'}",2012-10-20,2012-10-20,An unaired OVA episode of Kore wa Zombie Desu ka? of the Dead. It is the 11th episode and was bundled with the sixth volume of the manga. ,7.42,2217,2073,108364,57775,white,2012-09-04T15:00:08+00:00,2024-10-06T17:49:52+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 10, 'name': 'Fantasy'}, {'id': 35, 'name': 'Harem'}, {'id': 82, 'name': 'Urban Fantasy'}, {'id': 32, 'name': 'Vampire'}]",1,"{'year': 2012, 'season': 'fall'}",light_novel,1560,r+,,"[{'id': 37, 'name': 'Studio Deen'}]","{'status': {'watching': '1813', 'completed': '89288', 'on_hold': '815', 'dropped': '498', 'plan_to_watch': '15934'}, 'num_list_users': 108348}",207
6231,Meitantei Conan Magic File 3: Shinichi to Ran Mahjong Pai to Tanabata no Omoide,"{'medium': 'https://cdn.myanimelist.net/images/anime/9/37977.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/9/37977l.jpg'}",2009-04-18,2009-04-18,Another Shinichi and Ran pre-story.,7.42,2222,6021,12788,5790,white,2009-03-20T20:41:00+00:00,2023-11-25T14:13:13+00:00,ova,finished_airing,"[{'id': 7, 'name': 'Mystery'}, {'id': 27, 'name': 'Shounen'}]",1,"{'year': 2009, 'season': 'spring'}",manga,1203,pg_13,,"[{'id': 73, 'name': 'TMS Entertainment'}]","{'status': {'watching': '215', 'completed': '9604', 'on_hold': '155', 'dropped': '185', 'plan_to_watch': '2625'}, 'num_list_users': 12784}",208
23701,Toradora! Recap,"{'medium': 'https://cdn.myanimelist.net/images/anime/2/77024.webp', 'large': 'https://cdn.myanimelist.net/images/anime/2/77024l.webp'}",2009-04-30,2009-04-30,Recap OVA of the Toradora series included as a bonus with limited edition of Choudokyuu Premium Box release of PSP game Toradora! Portable.,7.42,2243,2841,65418,28276,white,2014-04-09T21:08:50+00:00,2022-03-30T22:43:12+00:00,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}]",1,"{'year': 2009, 'season': 'spring'}",light_novel,1740,pg_13,,"[{'id': 7, 'name': 'J.C.Staff'}]","{'status': {'watching': '1230', 'completed': '48450', 'on_hold': '759', 'dropped': '778', 'plan_to_watch': '14199'}, 'num_list_users': 65416}",209
975,Yokohama Kaidashi Kikou,"{'medium': 'https://cdn.myanimelist.net/images/anime/6/23054.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/6/23054l.jpg'}",1998-05-21,1998-12-02,"After a disaster leaves the world in a state of decline, the remaining human population lives out their lives peacefully and quietly in the twilight of the human age. Alpha Hatsuseno is an android who works at a cafe bordering Yokohama that rarely gets visitors, and is waiting for her owner to return.

One day, another android, the courier Kokone Takatsu, brings Alpha a package from her master. Inside is a camera, given to Alpha so she can take pictures to reminisce about.

Yokohama Kaidashi Kikou is a slow and contemplative anime that follows an android girl as she takes beautiful pictures and experiences touching moments, all amidst a calming sense of peace.

[Written by MAL Rewrite]
",7.42,2245,3557,42973,15929,white,2006-05-15T06:13:14+00:00,2022-04-17T21:08:39+00:00,ova,finished_airing,"[{'id': 63, 'name': 'Iyashikei'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 42, 'name': 'Seinen'}, {'id': 36, 'name': 'Slice of Life'}]",2,"{'year': 1998, 'season': 'spring'}",manga,1740,g,,"[{'id': 30, 'name': 'Ajia-do'}]","{'status': {'watching': '1622', 'completed': '20009', 'on_hold': '663', 'dropped': '392', 'plan_to_watch': '20283'}, 'num_list_users': 42969}",210
1393,Future GPX Cyber Formula Zero,"{'medium': 'https://cdn.myanimelist.net/images/anime/7/4085.webp', 'large': 'https://cdn.myanimelist.net/images/anime/7/4085l.webp'}",1994-04-01,1995-02-01,"A freak accident during the 12th Cyber Formula World Grand Prix causes Hayato Kazami to miss the rest of the season, and critically injures both his body and his will to continue racing. Hayato's longtime friend, Asuka Sugo, helps nurse him back to health, and in return he proposes to her and promises her that he would never race again. But as time goes on, Hayato begins to doubt whether he really wants to retire, and decides to make a comeback after all. And with the 13th Cyber Formula World Grand Prix now underway, he must struggle to regain his racing form; regain the trust of Asuka, whose promise he broke; and thwart the malicious intents of Henri Clayton. All the while, the reason behind Hayato's accident begins to unveil itself: the ""Zero Zone.""

(Source: ANN)",7.41,2267,10069,3335,1504,white,2006-08-19T18:59:16+00:00,2023-12-14T07:38:34+00:00,ova,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 3, 'name': 'Racing'}, {'id': 24, 'name': 'Sci-Fi'}]",8,"{'year': 1994, 'season': 'spring'}",original,1800,pg_13,,"[{'id': 14, 'name': 'Sunrise'}]","{'status': {'watching': '121', 'completed': '2019', 'on_hold': '62', 'dropped': '109', 'plan_to_watch': '1023'}, 'num_list_users': 3334}",211
32215,High School DxD BorN: Yomigaeranai Fushichou,"{'medium': 'https://cdn.myanimelist.net/images/anime/1928/106618.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1928/106618l.jpg'}",2015-12-09,2015-12-09,Unaired anime episode bundled with the limited edition of High School DxD DX.2.,7.41,2274,1654,146309,77316,white,2015-12-05T14:55:50+00:00,2024-10-04T16:21:20+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 35, 'name': 'Harem'}, {'id': 6, 'name': 'Mythology'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 37, 'name': 'Supernatural'}]",1,"{'year': 2015, 'season': 'fall'}",light_novel,1440,r+,,"[{'id': 120, 'name': 'TNK'}]","{'status': {'watching': '2972', 'completed': '121331', 'on_hold': '1020', 'dropped': '824', 'plan_to_watch': '20148'}, 'num_list_users': 146295}",212
14753,Hori-san to Miyamura-kun,"{'medium': 'https://cdn.myanimelist.net/images/anime/2/40175.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/2/40175l.jpg'}",2012-09-26,2021-05-25,"Within everyone there exists a side preferably kept hidden, even from close friends. For the smart and popular Kyouko Hori, it's the fact that she has to do all the housework and care for her little brother, Souta, because of her parents' busy work schedules. For the gentle Izumi Miyamura, whom everybody sees as an otaku, it's his nine hidden piercings and large body tattoo.

So what happens when they accidentally discover each other's hidden sides? Sharing parts of themselves that they couldn't with anyone else, strong bonds of friendship soon begin to form between Miyamura and Hori, as well as those around them. As their hidden personas start to dissipate, they slowly learn how to open up to others.

[Written by MAL Rewrite]",7.41,2275,1835,127399,47143,white,2012-07-06T18:50:52+00:00,2023-08-25T20:42:07+00:00,ova,finished_airing,"[{'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}]",6,"{'year': 2012, 'season': 'summer'}",web_manga,1380,pg_13,,"[{'id': 3, 'name': 'Gonzo'}, {'id': 346, 'name': 'Hoods Entertainment'}, {'id': 1997, 'name': 'Studio Kai'}, {'id': 2188, 'name': 'Marone'}]","{'status': {'watching': '29040', 'completed': '38797', 'on_hold': '7524', 'dropped': '4725', 'plan_to_watch': '47299'}, 'num_list_users': 127385}",213
38357,Majimoji Rurumo: Kanketsu-hen,"{'medium': 'https://cdn.myanimelist.net/images/anime/1375/109425.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1375/109425l.jpg'}",2019-07-09,2019-07-09,Bundled with the with the ninth limited edition volume of the Majimoji Rurumo: Houkago no Mahou Chuugakusei manga.,7.41,2282,6794,9608,4227,gray,2018-09-20T09:05:55+00:00,2021-12-10T21:20:15+00:00,ova,finished_airing,"[{'id': 9, 'name': 'Ecchi'}, {'id': 10, 'name': 'Fantasy'}, {'id': 22, 'name': 'Romance'}, {'id': 27, 'name': 'Shounen'}]",2,"{'year': 2019, 'season': 'summer'}",manga,1650,pg_13,,"[{'id': 7, 'name': 'J.C.Staff'}]","{'status': {'watching': '316', 'completed': '5993', 'on_hold': '135', 'dropped': '149', 'plan_to_watch': '3015'}, 'num_list_users': 9608}",214
6187,Nodame Cantabile OVA,"{'medium': 'https://cdn.myanimelist.net/images/anime/10/18677.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/10/18677l.jpg'}",2009-08-10,2009-08-10,"Yukihisa Matsuda, principal conductor of the Rising Star Orchestra, arrives in Paris to perform Wagner's Tannhäuser Overture as a guest conductor for the Recyl Symphony Orchestra. When Matsuda overhears the orchestra members praising Shinichi Chiaki, the budding Japanese conductor of the Roux-Marlet Orchestra, he can barely contain his contempt at there being another ""Black-Haired Noble"" in the same city. Freshly dumped by his mistress following the performance, Matsuda catches Chiaki and takes him out to drink under the pretense of discussing career. But much to Chiaki's chagrin, the subject soon turns to Chiaki's own special someone.

[Written by MAL Rewrite]
",7.41,2287,4311,28850,14728,white,2009-03-14T11:08:26+00:00,2023-07-12T10:13:50+00:00,ova,finished_airing,"[{'id': 50, 'name': 'Adult Cast'}, {'id': 4, 'name': 'Comedy'}, {'id': 43, 'name': 'Josei'}, {'id': 19, 'name': 'Music'}, {'id': 22, 'name': 'Romance'}]",1,"{'year': 2009, 'season': 'summer'}",manga,1317,pg_13,,"[{'id': 7, 'name': 'J.C.Staff'}]","{'status': {'watching': '357', 'completed': '21813', 'on_hold': '257', 'dropped': '192', 'plan_to_watch': '6228'}, 'num_list_users': 28847}",215
1913,Shonan Junai Gumi!,"{'medium': 'https://cdn.myanimelist.net/images/anime/1941/98123.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1941/98123l.jpg'}",1994-01-21,1997-01-24,"Eikichi Onizuka and Ryuji Danma are members of infamous biker duo, the Oni Baku. When not out riding around, they can be found in school, trying to pick up young women. This is the story of the young Onizuka, who would later become the greatest teacher in Japan, and his partner Ryuji in their quest to lose their virginity and reach maturity.

They are widely feared bosozoku, and are known for their tenacity and viciousness in a fight. However, this lifestyle does not exactly endear them to the opposite gender, so they decide to change their ways. However, this is easier said than done.

(Source: ANN)",7.41,2291,3341,47825,20286,white,2007-02-07T07:10:30+00:00,2022-04-09T08:06:39+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 55, 'name': 'Delinquents'}, {'id': 23, 'name': 'School'}]",5,"{'year': 1994, 'season': 'winter'}",manga,2790,r+,,"[{'id': 7, 'name': 'J.C.Staff'}, {'id': 312, 'name': 'Life Work'}]","{'status': {'watching': '2371', 'completed': '25346', 'on_hold': '1405', 'dropped': '1031', 'plan_to_watch': '17666'}, 'num_list_users': 47819}",216
8995,Tales of Symphonia The Animation: Sekai Tougou-hen,"{'medium': 'https://cdn.myanimelist.net/images/anime/6/35809.webp', 'large': 'https://cdn.myanimelist.net/images/anime/6/35809l.webp'}",2011-11-23,2012-10-24,The third and final OVA series concluding the story of Tales of Symphonia: The Animation.,7.41,2293,4621,24973,9982,white,2010-06-13T00:25:53+00:00,2022-04-13T02:55:54+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 17, 'name': 'Martial Arts'}]",3,"{'year': 2011, 'season': 'fall'}",game,2369,pg_13,,"[{'id': 43, 'name': 'ufotable'}]","{'status': {'watching': '994', 'completed': '14175', 'on_hold': '584', 'dropped': '323', 'plan_to_watch': '8896'}, 'num_list_users': 24972}",217
35673,Yama no Susume: Omoide Present,"{'medium': 'https://cdn.myanimelist.net/images/anime/1559/93810.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1559/93810l.jpg'}",2017-10-28,2017-10-28,"On the final day of summer vacation, Kokona Aoba is ready to spend some long-awaited time with her mother, but these plans are unfortunately canceled due to work. Opting to go outside instead, she takes a stroll down a familiar path—one where fond memories appear at every corner.

Later, in the middle of autumn, Hinata Kuraue and Aoi Yukimura are looking through a scrapbook of their childhood. Snooping around in Aoi's room, Hinata finds that she has kept a strange acorn as a keepsake, but doesn't remember the reason why. As its discovery dwells on her, a wave of old memories comes forth, causing her to reminisce about a forgotten event from her childhood. 

From time spent with loved ones to promises from the past, Yama no Susume: Omoide Present follows the three girls as they cherish old memories while crafting entirely new ones to remember.

[Written by MAL Rewrite]",7.4,2316,5580,15479,6777,white,2017-06-03T07:15:16+00:00,2023-09-09T08:32:32+00:00,ova,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 52, 'name': 'CGDCT'}, {'id': 63, 'name': 'Iyashikei'}, {'id': 36, 'name': 'Slice of Life'}]",1,"{'year': 2017, 'season': 'fall'}",manga,1617,pg_13,Yama no Susume: Omoide Present is an anime-original story not told in the manga.,"[{'id': 441, 'name': '8bit'}]","{'status': {'watching': '456', 'completed': '9469', 'on_hold': '195', 'dropped': '167', 'plan_to_watch': '5190'}, 'num_list_users': 15477}",218
