id,title,start_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,media_type,status,genres,num_episodes,source,average_episode_duration,rating,studios,airing_ranking,end_date,broadcast_day_of_the_week,broadcast_start_time,start_season_year,start_season_season,statistics_watching,statistics_completed,statistics_on_hold,statistics_dropped,statistics_plan_to_watch,statistics_num_list_users,positive_viewership_fraction,negative_viewership_fraction
54865,Blue Lock vs. U-20 Japan,2024-10-06,"The next phase of the controversial Blue Lock project is underway with the candidate pool being dwindled down to just 35. Out of the remaining strikers, only a select few will be chosen to play in an upcoming exhibition game against the current U-20 Japanese soccer team. Playing in this match comes with a caveat: winning will grant the players the right to represent the nation as the new U-20 team, but losing will bring an end to Blue Lock in its entirety. Among the ones left in the running is Yoichi Isagi, who is coming to terms with his own abilities.

To further complicate matters, the six best players in the pool have already been named to the starting lineup and the remaining 29 will have to duke it out to claim a coveted spot. Each candidate must select a top six pairing to team up with for the selection to prove their competence. But if this mishmash of strikers wants to overthrow the current U-20 team, they will need to find a way to combine their playstyles effectively.

[Written by MAL Rewrite]",6.64,6206.0,1232,206002,29963,white,tv,currently_airing,"[{'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}, {'id': 77, 'name': 'Team Sports'}]",14,manga,1429,pg_13,"[{'id': 441, 'name': '8bit'}]",85,airing,saturday,23:30,2024.0,fall,101303,16,1922,5439,97306,205986.0,0.9643,0.0357
55570,Shin Tennis no Oujisama: U-17 World Cup Semifinal,2024-10-03,"After the intense quarterfinals, the U-17 World Cup competition has been whittled down to four formidable teams. Standing between Team Japan's quest for international glory is the nine-time tournament champion, Germany, and their star-studded team, pro player Jurgen Borisovich Volk at its helm. With both the momentum and the crowd's favor on the side of their opponents, Japan faces an uphill battle.

Determined to avenge an earlier loss, Japan sends seven of their best—including team captain Houou Byoudouin—to challenge the German national team. But trying to reach the finals for the first time in Japan's tennis history may cause even these fearless players to crumble under mounting waves of pressure as they venture into uncharted territories.

[Written by MAL Rewrite]",6.62,6291.0,8240,5934,487,white,tv,currently_airing,"[{'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}]",13,manga,1419,pg_13,"[{'id': 463, 'name': 'M.S.C'}]",86,2024-12-26,thursday,00:00,2024.0,fall,2036,0,92,197,3609,5934.0,0.9513,0.0487
57517,Puniru wa Kawaii Slime,2024-10-06,"This is the story of Puniru the slime and Kotarou, a middle school student, until they cease being friends...

Kotarou Kawaii is a second-year middle school boy. When he was in elementary school, a slime he created came to life, and for the past seven years, he has been spending time with the slime named Puniru as his ""friend."" However, there is one problem for Kotarou...

Over the seven years, both have grown significantly, and Puniru has transformed into an incredibly beautiful girl!

Besides her beautiful appearance, Puniru freely transforms into various cute forms as a slime, causing Kotarou to be both excited and bewildered by her carefree behavior every time.

Will Puniru and Kotarou be able to continue spending time together as ""friends"" despite these challenging days ahead?

(Source: Official website)",6.58,6519.0,7356,7859,1373,white,tv,currently_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 57, 'name': 'Gag Humor'}, {'id': 23, 'name': 'School'}]",12,manga,1430,pg_13,"[{'id': 2705, 'name': 'TOHO animation STUDIO'}]",87,2024-12-22,sunday,23:45,2024.0,fall,3817,0,198,778,3066,7859.0,0.8758,0.1242
1960,Sore Ike! Anpanman,1988-10-03,"One night, a Star of Life falls down the chimney of a bakery nestled deep in the forest, causing the dough in the oven to come to life. The dough becomes Anpanman, a superhero made of anpan (a sweet roll with bean jam filling). Together with his friends, Anpanman fights his rival Baikinman and helps the malnourished. 

(Source: ANN)",6.56,6621.0,9115,4560,1730,white,tv,currently_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 15, 'name': 'Kids'}]",0,picture_book,1440,pg,"[{'id': 73, 'name': 'TMS Entertainment'}]",88,airing,friday,16:20,1988.0,fall,1577,0,545,1152,1283,4557.0,0.6276,0.3724
59666,Bananya: Around the World,2024-10-21,Third season of Bananya.,6.53,6811.0,11700,2040,267,white,ona,currently_airing,"[{'id': 51, 'name': 'Anthropomorphic'}, {'id': 15, 'name': 'Kids'}, {'id': 36, 'name': 'Slice of Life'}]",0,original,180,g,"[{'id': 73, 'name': 'TMS Entertainment'}, {'id': 1829, 'name': 'Lesprit'}]",89,airing,NIL,NIL,2024.0,fall,852,0,74,54,1060,2040.0,0.9373,0.0627
56903,MyGO!!!!! Member no Nichijou,2022-08-24,Shorts showing the daily lives of members of the band MyGO!!!!! released on the official YouTube channel.,6.53,6852.0,17494,434,123,white,ona,currently_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 47, 'name': 'Gourmet'}]",0,mixed_media,33,pg_13,"[{'id': 1155, 'name': 'Studio Moriken'}]",90,airing,NIL,NIL,2022.0,summer,172,0,66,34,161,433.0,0.7691,0.2309
37290,Ani x Para: Anata no Hero wa Dare desu ka,2017-11-10,"NHK specials on parasports. The first episode covers blind soccer, with character designs by Yoichi Takahashi (from the Captain Tsubasa fame). And the second episode covers a female sprinter with a prosthetic leg, with character designs by Eisaku Kubonouchi (from the Hungry Days: Aoharu ka yo. fame). The specials featured interviews, coverage of the Paralympics, and an animated segment. This MAL entry will cover only the animated segment. ",6.52,6908.0,12617,1510,407,white,tv_special,currently_airing,"[{'id': 56, 'name': 'Educational'}, {'id': 30, 'name': 'Sports'}]",0,original,300,g,"[{'id': 22, 'name': 'Nippon Animation'}, {'id': 36, 'name': 'Gallop'}, {'id': 73, 'name': 'TMS Entertainment'}, {'id': 118, 'name': 'SynergySP'}, {'id': 276, 'name': 'DLE'}, {'id': 1258, 'name': 'Bandai Namco Pictures'}]",91,airing,NIL,NIL,2017.0,fall,515,1,194,187,611,1508.0,0.7473,0.2527
57562,Hyakushou Kizoku 2nd Season,2024-10-04,Second season of Hyakushou Kizoku.,6.51,6942.0,12011,1856,227,white,tv,currently_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 25, 'name': 'Shoujo'}]",12,manga,240,pg_13,"[{'id': 1229, 'name': 'Pie in the sky'}]",92,2024-12-20,friday,21:54,2024.0,fall,820,1,29,122,884,1856.0,0.9186,0.0814
57533,Youkai Gakkou no Sensei Hajimemashita!,2024-10-08,"Following a bad experience teaching at a public high school that resulted in a break from working, Haruaki Abe eagerly takes up a new job at Hyakki Academy. Despite his cowardice, the novice teacher is motivated to do better this time around. However, his mind quickly changes when he finds out that everyone at the school is actually a supernatural being known as a youkai, leaving him glaringly out of place as the only human around.

Facing his class as its new homeroom teacher, Abe immediately becomes a target for the students' antics due to his quick-to-scare nature. Though as the man starts to learn more about the creatures, as well as himself, getting along with the unruly group might not be as hard as he originally thought as their school lives begin to get more vibrant.

[Written by MAL Rewrite]",6.5,6998.0,4668,24288,3525,white,tv,currently_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 57, 'name': 'Gag Humor'}, {'id': 6, 'name': 'Mythology'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 48, 'name': 'Workplace'}]",24,manga,1419,pg_13,"[{'id': 41, 'name': 'Satelight'}]",93,airing,tuesday,23:00,2024.0,fall,11265,0,437,2077,10509,24288.0,0.8965,0.1035
55593,Holo no Graffiti Specials,2019-04-29,Special episodes of Holo no Graffiti.,6.48,7130.0,13907,1047,139,white,ona,currently_airing,"[{'id': 4, 'name': 'Comedy'}]",0,other,110,pg_13,"[{'id': 2167, 'name': 'Hololive Production'}]",94,airing,NIL,NIL,2019.0,spring,296,0,117,56,577,1046.0,0.8346,0.1654
57924,Tono to Inu,2024-10-10,"In the warring states era, there were those who performed feats resembling demons or gods—though that is now a thing of the past. The Lord now lives in a completely declined and impoverished tenement. The Lord who has fallen into such circumstances, encounters a single dog. Feeling pity for its peculiar short-limbed appearance, the Lord reaches out a hand, but soon becomes amused by its mischievous behaviors. Thus begins the cohabitation of the fearsome Lord and cheerful dog, bringing peace and harmony to their lives!

(Source: MAL News)",6.47,7188.0,9332,4235,121,white,tv,currently_airing,"[{'id': 13, 'name': 'Historical'}, {'id': 71, 'name': 'Pets'}, {'id': 21, 'name': 'Samurai'}, {'id': 36, 'name': 'Slice of Life'}]",24,web_manga,150,g,"[{'id': 28, 'name': 'OLM'}, {'id': 1995, 'name': 'Live2D Creative Studio'}]",95,airing,thursday,21:54,2024.0,fall,522,0,55,134,3524,4235.0,0.9554,0.0446
56647,Ao no Miburo,2024-10-19,"Though he grew up as an orphan, Nio Chirinu finds a place to belong: being a waiter at his adoptive grandmother's restaurant. But this peace does not last long; Nio and his sister Iroha are used as bait to arrest child abductors by Toshizou Hijikata and Souji Okita—two members of an infamous ronin group called Miburo. After the ordeal, Toshizou proposes that Nio join the ranks of Miburo and protect the people of Kyoto.

Frustrated by his own weakness, Nio trains to match the swordsmanship of his new comrades. Even so, he struggles to be accepted by Tarou Tanaka and Hajime Saitou, the other Miburo members of his age. Determined to befriend them, Nio must discover his own sense of justice and become strong enough to prevail against all his enemies.

[Written by MAL Rewrite]",6.47,7197.0,4613,25023,2078,white,tv,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 13, 'name': 'Historical'}, {'id': 21, 'name': 'Samurai'}, {'id': 27, 'name': 'Shounen'}]",0,manga,1430,pg_13,"[{'id': 1978, 'name': 'Maho Film'}]",96,airing,saturday,17:30,2024.0,fall,7683,0,407,1492,15440,25022.0,0.9241,0.0759
32353,Bonobono (TV 2016),2016-04-02,"Based on the original comic BONO BONO by Mikio Igarashi that has seen over 9,000,000 total copies printed, this is the definitive animated version of the emotionally soothing character-driven series that will make you ask yourself the philosophical question, ""What are living things?"" while laughing at heartwarming gags and being entertained by the interactions of amusing forest friends Bonobono the young sea otter, Chipmunk, Fishing Cat, and more.

Enjoy the easygoing days and minor misadventures of Bonobono and his friends!

(Source: Fuji Creative)",6.39,7659.0,10146,3246,754,white,tv,currently_airing,"[{'id': 51, 'name': 'Anthropomorphic'}, {'id': 4, 'name': 'Comedy'}, {'id': 36, 'name': 'Slice of Life'}]",0,4_koma_manga,330,g,"[{'id': 191, 'name': 'Eiken'}]",97,airing,saturday,04:52,2016.0,spring,864,0,451,881,1048,3244.0,0.5894,0.4106
4459,Ojarumaru,1998-10-05,"In the Heian era, around 1000 years ago, a young boy of noble family named Ojarumaru is bored with his life of privilege. Meanwhile, three demons steal the power-stick of Enma, king of demons, and then lose it. Ojarumaru finds it, and uses it to transport himself to the present time. Here, he is befriended by a young boy named Kazuma, and becomes a member of his family. As time goes on, Ojarumaru makes many new friends, while dodging the comedic efforts of the three demons, Akane, Kisuke, and Aobee, as they try to recover the stick. (from ANN)",6.39,7689.0,11455,2195,551,white,tv,currently_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 46, 'name': 'Award Winning'}, {'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 15, 'name': 'Kids'}]",0,original,600,g,"[{'id': 36, 'name': 'Gallop'}]",98,airing,other,18:10,1998.0,fall,651,0,254,612,676,2193.0,0.6051,0.3949
58302,The iDOLM@STER Shiny Colors 2nd Season,2024-10-05,"Following the success of Shiny Colors' first concert, Mano Sakuragi and her friends continue to face new challenges. After Straylight, a new unit of 283 Production, makes its debut concert, the members of the units are temporarily shuffled into new groups to prepare for a Halloween event to help them grow individually as idols.

While Mano struggles to express her ideas, her fellow unit member Hiori Kazano feels left out by her new comrades' talent. At the same time, Fuyuko Mayuzumi, who has bitterly failed to become Straylight's center, proves completely unable to show her real personality, jeopardizing the entire project in the process. Shiny Colors' producer will have to find a way for Fuyuko to break out of her shell if he wants to see his idol units illuminate the world once more.

[Written by MAL Rewrite]",6.37,7785.0,9469,4050,438,white,tv,currently_airing,"[{'id': 60, 'name': 'Idols (Female)'}, {'id': 19, 'name': 'Music'}, {'id': 36, 'name': 'Slice of Life'}]",12,game,1440,pg_13,"[{'id': 1023, 'name': 'Polygon Pictures'}]",99,2024-12-21,saturday,01:23,2024.0,fall,1392,0,70,158,2430,4050.0,0.9437,0.0563
58854,Kinoko Inu,2024-10-03,"Grief-stricken over the death of his last family member, his dog Hanako, picture book writer Hotaru Yuuyami suffers from writer's block for nearly two months. Despite his childhood friend and editor Tsubaki Uehara's best efforts, nothing seems to alleviate his pain. But all of this changes one day with the sudden apparition of Kinoko Inu, a mysterious mushroom from his garden that turns into a dog-shaped animal. Much to the great dismay of Tsubaki, Hotaru hastily invites the creature into his abode.

Days after Hotaru and Kinoko Inu start living together, the strange mushroom-dog decides to burn the last of Hanako's personal belongings in order to alleviate Hotaru's depression. However, the cohabitation between the overworked writer and his mischievous guest proves more difficult than expected, and Hotaru must let go of his grief if he wants to properly take care of Kinoko Inu.

[Written by MAL Rewrite]",6.35,7918.0,7970,6447,1092,white,tv,currently_airing,"[{'id': 50, 'name': 'Adult Cast'}, {'id': 63, 'name': 'Iyashikei'}, {'id': 71, 'name': 'Pets'}, {'id': 42, 'name': 'Seinen'}, {'id': 36, 'name': 'Slice of Life'}, {'id': 37, 'name': 'Supernatural'}]",12,manga,1424,pg_13,"[{'id': 1075, 'name': 'C-Station'}]",100,2024-12-19,thursday,21:00,2024.0,fall,3010,0,151,880,2406,6447.0,0.8401,0.1599
53907,Tom to Jerry Gokko,2022-11-11,"To celebrate ""Cheese Day,"" (November 11 in Japan), Cartoon Network Japan aired an anime spin on Tom and Jerry that combines the fast-paced humor of the original with a cute, ""pop"" worldview. The pair are joined by the diaper-wearing Tuffy Mouse, another recurring character from the classic cartoon.

(Source: Crunchyroll)",6.34,7961.0,13099,1304,515,white,tv,currently_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 15, 'name': 'Kids'}]",0,other,74,g,"[{'id': 866, 'name': 'Fanworks'}, {'id': 1763, 'name': 'Studio Nanahoshi'}]",101,airing,NIL,NIL,2022.0,fall,522,0,280,148,349,1299.0,0.6705,0.3295
