id,title,main_picture,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,created_at,updated_at,media_type,status,genres,num_episodes,start_season,source,average_episode_duration,rating,background,studios,statistics,special_ranking
35566,Koe no Katachi Specials,"{'medium': 'https://cdn.myanimelist.net/images/anime/1231/98784.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1231/98784l.jpg'}",2017-05-17,2017-05-17,"The limited first edition of the Blu-ray Disc for Kyoto Animation's film adaptation of Yoshitoki Ooima's A Silent Voice manga includes two bonus new animation videos of AIKO's theme song Koi wo Shita no wa and Kensuke Ushio's in-film track Speed of Youth.

Kyoto Animation produced the videos inspired by the songs, and the film's director Naoko Yamada personally handled the videos' storyboards and technical direction.

(Source: ANN)",7.1,3869,4502,26497,7253,white,2017-05-11T01:12:17+00:00,2022-04-18T00:33:50+00:00,special,finished_airing,"[{'id': 19, 'name': 'Music'}]",2,"{'year': 2017, 'season': 'spring'}",manga,175,pg_13,,"[{'id': 2, 'name': 'Kyoto Animation'}]","{'status': {'watching': '904', 'completed': '11871', 'on_hold': '440', 'dropped': '351', 'plan_to_watch': '12928'}, 'num_list_users': 26494}",379
34325,Pokemon XY&Z Specials,"{'medium': 'https://cdn.myanimelist.net/images/anime/9/82843.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/9/82843l.jpg'}",2016-11-03,2016-11-10,"Professor Sycamore and Alexa explore some ruins, where they discover a stone statue of a woman named Aila, and a legend emerges. A collection of Kalos records reveals that Aila's true love, Jan, attempted to vanquish the Destruction Pokémon Yveltal. When he failed, the land was drained of all life as Yveltal became a cocoon and turned Aila to stone.

Jan continued his quest, seeking out the Life Pokémon Xerneas to replenish the barren land—although it couldn't save Aila. When Kalos seemed hopelessly out of balance, the Order Pokémon Zygarde appeared to restore it, and Jan remained at Aila’s side as the cycle of life and destruction continued. 

(Source: Builbapedia)",7.1,3879,6040,12673,6259,white,2016-11-03T16:35:31+00:00,2022-03-31T04:32:31+00:00,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 15, 'name': 'Kids'}]",2,"{'year': 2016, 'season': 'fall'}",game,1380,pg,,"[{'id': 28, 'name': 'OLM'}]","{'status': {'watching': '223', 'completed': '10081', 'on_hold': '170', 'dropped': '197', 'plan_to_watch': '1998'}, 'num_list_users': 12669}",380
17717,Kidou Senshi Gundam: Dai 08 MS Shoutai - Sanjigen to no Tatakai,"{'medium': 'https://cdn.myanimelist.net/images/anime/6/47409.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/6/47409l.jpg'}",2013-02-22,2013-02-22,"Mobile Suit Gundam: The 08th MS Team - Battle in Three Dimensions is a short film bundled with Mobile Suit Gundam: The 08th MS Team Blu-ray Memorial Box-set.

The 08th M.S. Team travels through the jungle while on a mission, Shiro Amada checks his map and stops when he spots a long bridge up ahead that spans a wide river, when they are attacked by a group of Zeon..

(Source: Gundam Wiki)",7.09,3884,6492,10628,5399,white,2013-03-07T08:01:37+00:00,2022-11-10T11:17:17+00:00,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 18, 'name': 'Mecha'}, {'id': 38, 'name': 'Military'}]",1,"{'year': 2013, 'season': 'winter'}",original,559,pg_13,,"[{'id': 14, 'name': 'Sunrise'}]","{'status': {'watching': '208', 'completed': '7969', 'on_hold': '107', 'dropped': '131', 'plan_to_watch': '2213'}, 'num_list_users': 10628}",381
1422,Lupin III: $1 Money Wars,"{'medium': 'https://cdn.myanimelist.net/images/anime/1555/134189.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1555/134189l.jpg'}",2000-07-28,2000-07-28,"Lupin & co. compete with a greedy bank president and her goons to solve the mystery leading to a broach, a treasure said to be behind the success of history's most powerful rulers. 

(Source: ANN)",7.09,3889,7292,8092,3472,white,2006-08-21T08:11:51+00:00,2023-12-27T07:15:39+00:00,tv_special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 50, 'name': 'Adult Cast'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 7, 'name': 'Mystery'}, {'id': 42, 'name': 'Seinen'}]",1,"{'year': 2000, 'season': 'summer'}",manga,5505,pg_13,,"[{'id': 73, 'name': 'TMS Entertainment'}]","{'status': {'watching': '178', 'completed': '4897', 'on_hold': '121', 'dropped': '132', 'plan_to_watch': '2762'}, 'num_list_users': 8090}",382
1847,Rec: Yurusarezarumono,"{'medium': 'https://cdn.myanimelist.net/images/anime/1025/128543.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1025/128543l.jpg'}",2006-06-30,2006-06-30,"While going out to eat with his roommate Aka Onda, Fumihiko Matsumaru encounters Tanaka, a woman from his company's accounting department who had previously stood him up on a date. Dumped by her boyfriend just minutes before, Tanaka forces Fumihiko to drink with her, spurring Aka's jealousy.

After Fumihiko escorts a drunk Tanaka home, he ends up tending to her the entire night, leading Aka to become suspicious. How will Fumihiko clear up the misunderstanding?

[Written by MAL Rewrite]",7.09,3906,4638,24722,15459,white,2007-01-15T01:23:00+00:00,2024-02-25T11:38:00+00:00,tv_special,finished_airing,"[{'id': 50, 'name': 'Adult Cast'}, {'id': 4, 'name': 'Comedy'}, {'id': 22, 'name': 'Romance'}, {'id': 42, 'name': 'Seinen'}, {'id': 75, 'name': 'Showbiz'}]",1,"{'year': 2006, 'season': 'spring'}",manga,810,pg_13,,"[{'id': 44, 'name': 'Shaft'}]","{'status': {'watching': '216', 'completed': '21247', 'on_hold': '215', 'dropped': '112', 'plan_to_watch': '2930'}, 'num_list_users': 24720}",383
34870,BanG Dream! Asonjatta!,"{'medium': 'https://cdn.myanimelist.net/images/anime/13/89692.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/13/89692l.jpg'}",2017-11-22,2017-11-22,Unaired episode included with the 7th Blu-ray volume of BanG Dream!.,7.09,3923,5939,13301,7024,white,2017-02-06T01:24:02+00:00,2024-11-20T03:42:47+00:00,special,finished_airing,"[{'id': 19, 'name': 'Music'}, {'id': 36, 'name': 'Slice of Life'}]",1,"{'year': 2017, 'season': 'fall'}",mixed_media,1420,pg_13,,"[{'id': 27, 'name': 'Xebec'}]","{'status': {'watching': '343', 'completed': '9815', 'on_hold': '130', 'dropped': '164', 'plan_to_watch': '2848'}, 'num_list_users': 13300}",384
2634,Doraemon: Kaette Kita Doraemon,"{'medium': 'https://cdn.myanimelist.net/images/anime/7/57855.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/7/57855l.jpg'}",1981-01-03,1981-01-03,,7.09,3929,9823,3609,1799,white,2007-06-17T19:19:11+00:00,2024-01-22T12:46:25+00:00,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 15, 'name': 'Kids'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}]",1,"{'year': 1981, 'season': 'winter'}",,1262,pg,,"[{'id': 247, 'name': 'Shin-Ei Animation'}]","{'status': {'watching': '95', 'completed': '2709', 'on_hold': '51', 'dropped': '149', 'plan_to_watch': '604'}, 'num_list_users': 3608}",385
53246,Evangelion: 3.0 (-46h),"{'medium': 'https://cdn.myanimelist.net/images/anime/1613/134089.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1613/134089l.jpg'}",2023-03-08,2023-03-08,Unaired footage included on the BD release of Evangelion: 3.0+1.0 Thrice Upon a Time.,7.09,3930,6220,11788,4021,gray,2022-10-04T11:36:14+00:00,2024-04-12T22:31:28+00:00,special,finished_airing,"[{'id': 18, 'name': 'Mecha'}, {'id': 24, 'name': 'Sci-Fi'}]",1,"{'year': 2023, 'season': 'winter'}",original,642,pg_13,,"[{'id': 47, 'name': 'Khara'}]","{'status': {'watching': '306', 'completed': '6209', 'on_hold': '139', 'dropped': '102', 'plan_to_watch': '5031'}, 'num_list_users': 11787}",386
10504,Gosick: Utsukushiki Kaibutsu wa Konton no Sen wo Shimiru,"{'medium': 'https://cdn.myanimelist.net/images/anime/11/28897.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/11/28897l.jpg'}",2011-03-26,2011-03-26,"Recap episode. The first part of the episode consists of the recap, the second part consists of some interviews with the cast.",7.08,3951,5377,17125,5928,white,2011-03-29T21:09:52+00:00,2024-02-07T15:37:37+00:00,tv_special,finished_airing,"[{'id': 13, 'name': 'Historical'}, {'id': 7, 'name': 'Mystery'}]",1,"{'year': 2011, 'season': 'winter'}",light_novel,820,r,,"[{'id': 4, 'name': 'Bones'}]","{'status': {'watching': '422', 'completed': '9804', 'on_hold': '351', 'dropped': '314', 'plan_to_watch': '6233'}, 'num_list_users': 17124}",387
1709,Pokemon: Mewtwo! Ware wa Koko ni Ari,"{'medium': 'https://cdn.myanimelist.net/images/anime/7/87922.webp', 'large': 'https://cdn.myanimelist.net/images/anime/7/87922l.webp'}",2000-12-30,2000-12-30,"The Team Rocket leader, Giovanni, has found Mewtwo in a remote area of the Johto region. As Giovanni tries to re-capture Mewtwo, Ash and his friends are kidnapped by Domino, a new Team Rocket member, while trying to rescue Pikachu from Jessie and James. The Clone Pokemon are also captured and are then used as bait for Mewtwo. The situation then becomes a battle between the wills of Mewtwo and Giovanni; and Mewtwo also tries to discover if it and the clones have a purpose in life, even though they are products of science.

(Source: ANN)",7.08,3967,2508,80254,47750,white,2006-12-01T19:39:56+00:00,2024-02-04T16:43:34+00:00,tv_special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 15, 'name': 'Kids'}]",1,"{'year': 2000, 'season': 'fall'}",game,4500,pg,,"[{'id': 28, 'name': 'OLM'}]","{'status': {'watching': '537', 'completed': '74523', 'on_hold': '259', 'dropped': '266', 'plan_to_watch': '4664'}, 'num_list_users': 80249}",388
29317,Saenai Heroine no Sodatekata: Ai to Seishun no Service-kai,"{'medium': 'https://cdn.myanimelist.net/images/anime/6/70493.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/6/70493l.jpg'}",2015-01-09,2015-01-09,"The latest game by Blessing Software needs one final push to make it over the finish line. To help with this, the team ventures out to the Japanese countryside for location scouting. Illustrator Eriri Spencer Sawamura and model Megumi Kato busy themselves with work. However, scriptwriter Utaha Kasumigaoka and music producer Michiru Hyoudou have other plans with their teammate Tomoya Aki. With the four girls all fighting for his attention, Tomoya finds himself in increasingly risqué situations.

[Written by MAL Rewrite]",7.08,3968,1789,132508,73814,white,2015-01-08T11:01:45+00:00,2024-03-26T20:51:45+00:00,tv_special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 35, 'name': 'Harem'}, {'id': 22, 'name': 'Romance'}]",1,"{'year': 2015, 'season': 'winter'}",light_novel,1380,pg_13,,"[{'id': 56, 'name': 'A-1 Pictures'}]","{'status': {'watching': '2732', 'completed': '105309', 'on_hold': '937', 'dropped': '625', 'plan_to_watch': '22883'}, 'num_list_users': 132486}",389
6999,Tennis no Oujisama: Another Story - Kako to Mirai no Message Specials,"{'medium': 'https://cdn.myanimelist.net/images/anime/8/16345.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/8/16345l.jpg'}",2009-05-26,2009-09-25,"Aru Hi no Oshitari
Hyoutei Academy's Yuushi Oshitari is fed up with being the unfunny one in his daily life. He sets out to rectify this by getting himself into an idiotic situation, but his tennis club teammates do not seem to understand what he is doing.

Aru Hi no Oshitari 2
Even though he is supposed to be the humorous one, Kenya Oshitari is concerned that his recent ""manzai"" jokes have not been landing. Luckily for him, his teammate from the Shitenhouji Middle School tennis team, Hikaru Zaizen, has come to save the day by replacing him as the laughing stock in the jokes.

[Written by MAL Rewrite]",7.08,3972,7955,6463,2604,white,2009-08-16T16:24:12+00:00,2023-07-18T07:44:25+00:00,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}]",2,"{'year': 2009, 'season': 'spring'}",manga,220,pg_13,The specials were included in the DVD release of Tennis no Oujisama: Another Story - Kako to Mirai no Message.,"[{'id': 463, 'name': 'M.S.C'}]","{'status': {'watching': '129', 'completed': '4496', 'on_hold': '103', 'dropped': '134', 'plan_to_watch': '1600'}, 'num_list_users': 6462}",390
20035,Toaru Majutsu no Index-tan Movie: Endymion no Kiseki - Ga Attari Nakattari,"{'medium': 'https://cdn.myanimelist.net/images/anime/9/53541.webp', 'large': 'https://cdn.myanimelist.net/images/anime/9/53541l.webp'}",2013-08-28,2013-08-28,Bonus animation featuring Index-tan included with the BD special edition of the Toaru Majutsu no Index: Endymion no Kiseki movie.,7.07,3988,4537,25978,10857,white,2013-08-10T07:27:27+00:00,2024-10-04T16:28:47+00:00,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 10, 'name': 'Fantasy'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 31, 'name': 'Super Power'}, {'id': 82, 'name': 'Urban Fantasy'}]",1,"{'year': 2013, 'season': 'summer'}",light_novel,720,pg_13,,"[{'id': 7, 'name': 'J.C.Staff'}]","{'status': {'watching': '642', 'completed': '17581', 'on_hold': '372', 'dropped': '231', 'plan_to_watch': '7148'}, 'num_list_users': 25974}",391
7861,Versailles no Bara to Onna-tachi,"{'medium': 'https://cdn.myanimelist.net/images/anime/13/19137.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/13/19137l.jpg'}",1980-09-10,1980-09-10,"In its 22 minutes, the TV special briefly covers the influential women involved in the series, such as DuBarry, Polignac, Rosalie, Jeanne La Motte, Maria Antoinette, and Oscar. All the scenes used are taken from the series. ",7.07,3990,9497,4011,1371,white,2010-01-12T16:07:17+00:00,2022-03-21T14:41:02+00:00,special,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 13, 'name': 'Historical'}, {'id': 25, 'name': 'Shoujo'}]",1,"{'year': 1980, 'season': 'summer'}",manga,1440,pg_13,,"[{'id': 65, 'name': 'Tokyo Movie Shinsha'}]","{'status': {'watching': '153', 'completed': '2085', 'on_hold': '86', 'dropped': '152', 'plan_to_watch': '1534'}, 'num_list_users': 4010}",392
2589,Black Cat: Toozakaru Neko,"{'medium': 'https://cdn.myanimelist.net/images/anime/5/22527.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/5/22527l.jpg'}",2006-07-26,2006-07-26,Black Cat DVD only episode.,7.07,4001,4843,22246,9910,white,2007-06-06T05:03:24+00:00,2024-10-16T20:17:55+00:00,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}, {'id': 31, 'name': 'Super Power'}]",1,"{'year': 2006, 'season': 'summer'}",manga,1440,pg_13,,"[{'id': 3, 'name': 'Gonzo'}]","{'status': {'watching': '337', 'completed': '15322', 'on_hold': '307', 'dropped': '221', 'plan_to_watch': '6058'}, 'num_list_users': 22245}",393
4798,Druaga no Tou: The Aegis of Uruk - Jil no Bouken,"{'medium': 'https://cdn.myanimelist.net/images/anime/8/60801.webp', 'large': 'https://cdn.myanimelist.net/images/anime/8/60801l.webp'}",2008-04-04,2008-04-04,"This is a special ""back-side"" (ura) episode aired on GyaO simultaneously with original broadcast which features the background story from party's side instead of Jil's. 

(Source: AniDB) ",7.07,4009,5592,15404,6795,white,2008-06-28T01:04:40+00:00,2021-07-02T05:23:21+00:00,special,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}]",1,"{'year': 2008, 'season': 'spring'}",game,1470,pg_13,,"[{'id': 3, 'name': 'Gonzo'}]","{'status': {'watching': '405', 'completed': '10140', 'on_hold': '214', 'dropped': '207', 'plan_to_watch': '4434'}, 'num_list_users': 15400}",394
631,Mahoromatic Summer Special,"{'medium': 'https://cdn.myanimelist.net/images/anime/1830/134573.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1830/134573l.jpg'}",2003-08-15,2003-08-15,"It's another normal day in the Misato residence when Mahoro finds yet another pornographic magazine in Suguru's room. This prompts her and Minawa to make a pact with Chizuko, Rin, Miyuki and Miss Shikijo to search and confiscate all of the perverted stash in the house. Suguru, Kiyomi and Toshiya must do whatever it takes to protect their treasure from the girls. 

(Source: ANN)",7.07,4027,6228,11747,5843,white,2006-02-02T15:45:31+00:00,2022-12-24T00:43:01+00:00,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 22, 'name': 'Romance'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 42, 'name': 'Seinen'}]",1,"{'year': 2003, 'season': 'summer'}",manga,1380,r+,,"[{'id': 6, 'name': 'Gainax'}, {'id': 44, 'name': 'Shaft'}]","{'status': {'watching': '226', 'completed': '8753', 'on_hold': '157', 'dropped': '134', 'plan_to_watch': '2474'}, 'num_list_users': 11744}",395
51782,Meitantei Conan: Honchou no Keiji Koi Monogatari - Kekkon Zenya,"{'medium': 'https://cdn.myanimelist.net/images/anime/1774/123682.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1774/123682l.jpg'}",2022-04-15,2022-04-15,"The special contains the footage from episodes featuring Takagi and Sato, with a new narration from Conan and re-recorded line of Takagi and Sato.

In the end scene, Sato is preparing herself as the bride as Yumi approach her. Meanwhile, Takagi is waiting outside. Those scenes are leading to the events in The Bride of Halloween.

(Source: DCW Wiki)",7.07,4028,11639,2078,823,white,2022-05-08T17:21:13+00:00,2023-11-25T19:52:06+00:00,special,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 39, 'name': 'Detective'}, {'id': 7, 'name': 'Mystery'}, {'id': 22, 'name': 'Romance'}, {'id': 27, 'name': 'Shounen'}]",1,"{'year': 2022, 'season': 'spring'}",manga,5674,pg_13,,"[{'id': 73, 'name': 'TMS Entertainment'}]","{'status': {'watching': '90', 'completed': '1272', 'on_hold': '48', 'dropped': '72', 'plan_to_watch': '595'}, 'num_list_users': 2077}",396
49755,Obey Me!: Makai Dai Ryokou!,"{'medium': 'https://cdn.myanimelist.net/images/anime/1775/117524.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1775/117524l.jpg'}",2021-04-02,2021-04-02,"Demon brothers Lucifer, Mammon, Leviathan, Satan, Asmodeus, Beelzebub, and Belphegor are rarely in agreement. Being avatars of the seven deadly sins, their respective interests are strongly influenced by the sin that they embody the most. As a result, it is no easy task to decide on the itinerary for a family trip within the Devildom. What locations and activities would please everyone to make this getaway worthwhile?

[Written by MAL Rewrite]
",7.06,4043,8546,5474,2660,white,2021-09-05T04:39:04+00:00,2022-04-16T01:41:01+00:00,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 6, 'name': 'Mythology'}]",1,"{'year': 2021, 'season': 'spring'}",game,230,pg_13,"Obey Me!: Makai Dai Ryokou! is based on the popular otome game of the same name in the ""Shall we date?"" series by NTT Solmare. It is a short video that premiered in-game on April 1, 2021 and later appeared on the Obey Me! Official YouTube channel on April 2, 2021. Prior to confirmation by official social media accounts, many believed that this video was a one-off April Fools' joke and doubted there would be an actual Obey Me! anime in the summer.","[{'id': 1831, 'name': 'Colored Pencil Animation Japan'}]","{'status': {'watching': '82', 'completed': '4072', 'on_hold': '40', 'dropped': '68', 'plan_to_watch': '1212'}, 'num_list_users': 5474}",397
