id,title,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,media_type,status,genres,num_episodes,source,average_episode_duration,rating,studios,special_ranking,broadcast_day_of_the_week,broadcast_start_time,start_season_year,start_season_season,statistics_watching,statistics_completed,statistics_on_hold,statistics_dropped,statistics_plan_to_watch,statistics_num_list_users,positive_viewership_fraction,negative_viewership_fraction
6793,"Kuroshitsuji: Sono Shitsuji, Kougyou",2009-09-30,2009-09-30,"Earl Ciel Phantomhive's Funtom Corporation is sponsoring a charity performance of Hamlet to be shown to a group of poor children as a celebration of its third anniversary. However, when the theater company hired for the stage play is suddenly delayed and won't make it in time for the scheduled performance, the company is faced with a dilemma. With the promise of plenty of press coverage, Ciel must find a way to rectify the situation and commands his butler, Sebastian Michaelis, to ensure the success of the play.

But with a haphazard ensemble of amateur actors—including Ciel, his fiancée Elizabeth Midford, his servants, and many others—how can they possibly put on the show in time?

[Written by MAL Rewrite]",7.51,1873,1939,118680,60066,white,special,finished_airing,"[{'id': 13, 'name': 'Historical'}, {'id': 6, 'name': 'Mythology'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",1,manga,1599,pg_13,"[{'id': 56, 'name': 'A-1 Pictures'}]",136,,NIL,2009.0,summer,1644,94937,782,571,20740,118674.0,0.9886,0.0114
1003,Aa! Megami-sama! (TV) Specials,2005-04-01,2005-12-23,"Due to the recent events that happened on the last episodes of the season, the Goddess have some stability problems with their body systems. The always adult looking Urd becomes a little girl and has a fateful encounter with a boy, whereas little Skuld becomes an adult and wants to experiment adulthood together with Keiichi.",7.5,1909,4372,28062,14837,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 22, 'name': 'Romance'}, {'id': 42, 'name': 'Seinen'}, {'id': 37, 'name': 'Supernatural'}]",3,manga,1440,pg_13,"[{'id': 48, 'name': 'AIC'}]",137,,NIL,2005.0,spring,489,22318,396,271,4583,28057.0,0.9762,0.0238
1478,City Hunter: Goodbye My Sweetheart,1997-04-25,1997-04-25,"Ryo Saeba (aka the City Hunter), is a private detective in the city of Tokyo. Together with sidekick Kaori Makimura, Ryo is hired by actress Emi Makaze to find her long lost brother. The woman's brother turns out to be ""The Professor"", a dillusional ex-soldier who's planing to destroy the Shinjuku district of Tokyo. Kaori is assigned to guard Emi, but they both get caught up in the Professor's scheme. The City Hunter must save them, without allowing downtown Tokyo to be destroyed. 

(Source: ANN)",7.5,1915,7141,8532,3640,white,tv_special,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 27, 'name': 'Shounen'}]",1,manga,5400,pg_13,"[{'id': 14, 'name': 'Sunrise'}]",138,,NIL,1997.0,spring,247,5177,131,131,2845,8531.0,0.9693,0.0307
49361,Lord El-Melloi II-sei no Jikenbo: Rail Zeppelin Grace Note Special,2021-12-31,2021-12-31,"A letter is delivered to Lord El-Melloi II informing him of a Clock Tower reunion. One morning, as the reunion's date draws near, Lord El-Melloi II takes a look in the mirror and reels in shock. He is suddenly a full decade younger! Lord El-Melloi II has become Waver Velvet, his former self! Believing himself to be in the grip of a powerful, magically induced delusion, Lord El-Melloi II immediately begins investigating how this could have happened. On the day of the reunion, he makes his way to the gathering of his contemporaries, planning to confront whoever transformed his body and hoping to reveal their intentions. However, when Touko Aozaki arrives, things take a sudden turn...

(Source: Crunchyroll)",7.5,1930,4362,28200,14428,white,tv_special,finished_airing,"[{'id': 10, 'name': 'Fantasy'}, {'id': 7, 'name': 'Mystery'}, {'id': 82, 'name': 'Urban Fantasy'}]",1,light_novel,3179,r,"[{'id': 1103, 'name': 'TROYCA'}]",139,,NIL,2021.0,fall,974,19289,379,147,7403,28192.0,0.9813,0.0187
14189,Tasogare Otome x Amnesia: Taima Otome,2012-11-28,2012-11-28,"Tired of Yuuko's antics for causing more ghost stories to be spread amongst the students, Kirie challenges her to a series of games which if Yuuko loses, she must behave.

(Source: Wikipedia)",7.49,1952,2466,82526,45610,white,special,finished_airing,"[{'id': 14, 'name': 'Horror'}, {'id': 7, 'name': 'Mystery'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",1,manga,1405,r,"[{'id': 300, 'name': 'SILVER LINK.'}]",140,,NIL,2012.0,fall,1400,64321,611,305,15884,82521.0,0.9889,0.0111
2198,Aa! Megami-sama! Sorezore no Tsubasa Specials,2007-02-23,2007-02-23,"When Keiichi found his grandpa's diary and saw a treasure map inside, Skuld and Urd started to feel a great urge to search it. With the company of his friends, Keiichi arrives to Honda Inn, the place indicated on the map. Once the party is inside, they meet Honda Chieko, who seems to share a certain promise with Keiichi. Apart from all that confusion, it's time for Keiichi to have enough courage to say the words ""I love you"" to Belldandy.",7.49,1961,4496,26593,13343,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 35, 'name': 'Harem'}, {'id': 22, 'name': 'Romance'}, {'id': 42, 'name': 'Seinen'}, {'id': 37, 'name': 'Supernatural'}]",2,manga,1440,pg_13,"[{'id': 48, 'name': 'AIC'}]",141,,NIL,2007.0,winter,493,20020,354,259,5463,26589.0,0.9769,0.0231
31553,Charlotte: Tsuyoimono-tachi,2016-03-30,2016-03-30,"Takehito Kumagami's clairvoyance leads his group of friends to another child with supernatural powers: Iori Sekiguchi, a mind reader. However, as they try to approach her, they realize her power makes her nearly impossible to pin down. Having been chosen by the club to handle this case, Nao Tomori and Yuu Otosaka must find a way to get around the child's unique ability before it is too late.

[Written by MAL Rewrite]",7.49,1966,1276,196969,109869,white,special,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 23, 'name': 'School'}, {'id': 31, 'name': 'Super Power'}]",1,original,1444,pg_13,"[{'id': 132, 'name': 'P.A. Works'}]",142,,NIL,2016.0,winter,3160,162445,1167,658,29527,196957.0,0.9907,0.0093
16934,Chuunibyou demo Koi ga Shitai! Kirameki no... Slapstick Noel,2013-06-19,2013-06-19,"Although Yuuta Togashi and Rikka Takanashi have just started dating, they do not know how to progress their young relationship. Due to both of them being shy, neither of them are capable of making the first move. Rikka decides to ask her class representative Shinka Nibutani for some love advice, and she advises Rikka get closer to Yuuta during the Christmas season. Following the suggestion of Yuuta's friend, Makoto Isshiki, they hold a Christmas party at Sanae Dekomori’s place.

During the party, Yuuta notices Rikka has gone missing and searches for her. When he finds Rikka, he notices that she is acting strange and quickly figures out that she and Sanae are both drunk! How will this Christmas party turn out for the budding couple?

[Written by MAL Rewrite]",7.49,1967,1081,236924,136388,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}]",1,light_novel,1415,pg_13,"[{'id': 2, 'name': 'Kyoto Animation'}]",143,,NIL,2013.0,spring,3522,196782,1377,994,34214,236889.0,0.99,0.01
31665,Hibike! Euphonium: Kakedasu Monaka,2015-12-16,2015-12-16,"After the Kitauji High School concert band's auditions for club member participation in the Kyoto Prefectural Concert Band competition, 10 members fail to pass the strict evaluation. Despite being unable to play with the rest of the wind ensemble, the group—who decide to name themselves Team Monaka—is determined to support their peers in any way possible until the day of the competition.

From carrying supplies to creating monaka-shaped good-luck charms, Team Monaka's efforts prove to be pivotal for the unforgettable, bittersweet summer in the concert band's journey toward nationals.

[Written by MAL Rewrite]",7.49,1974,2940,61493,35726,white,special,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 19, 'name': 'Music'}, {'id': 70, 'name': 'Performing Arts'}, {'id': 23, 'name': 'School'}]",1,novel,1410,pg_13,"[{'id': 2, 'name': 'Kyoto Animation'}]",144,,NIL,2015.0,fall,846,50056,394,213,9979,61488.0,0.9901,0.0099
9366,Kaichou wa Maid-sama!: Omake da yo!,2011-05-11,2011-05-11,"Upon returning home from her part-time job, Misaki Ayuzawa asks her mother to mend her maid uniform, which she accidentally tore while moving potted plants at Maid Latte. However, Misaki's younger sister, Suzuna, volunteers to fix the uniform instead. After quickly repairing the damage, Suzuna shows interest in trying on the maid attire, greatly alarming Misaki. As she attempts to prevent the embarrassing situation from escalating, Misaki must also tend to unexpected guests in her house!

[Written by MAL Rewrite]",7.49,1975,1762,134733,69244,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 25, 'name': 'Shoujo'}]",1,manga,800,pg_13,"[{'id': 7, 'name': 'J.C.Staff'}]",145,,NIL,2011.0,spring,2107,109996,886,513,21228,134730.0,0.9896,0.0104
33338,One Piece: Heart of Gold,2016-07-16,2016-07-16,"A girl named Olga is pursued by both the World Government and a man named Mad Treasure, as she is the only one who knows the location of the Pure Gold, a substance that can buy the entire world. Olga ends up sailing with the Straw Hat Pirates, and they journey to find the Pure Gold on the lost island of Alchemi, which is located inside the stomach of a large angler fish named Bonbori.

(Source: IMDb)",7.49,1985,2521,79506,42867,white,tv_special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 27, 'name': 'Shounen'}]",1,manga,6255,pg_13,"[{'id': 18, 'name': 'Toei Animation'}]",146,,NIL,2016.0,summer,1455,64178,544,336,12983,79496.0,0.9889,0.0111
13587,Persona 4 the Animation: No One is Alone,2012-08-22,2012-08-22,New episode included with the 10th blu-ray volume. The episode will adapt the true ending from the original PS2 game.,7.49,1986,3364,47222,24611,white,special,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 7, 'name': 'Mystery'}, {'id': 23, 'name': 'School'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 31, 'name': 'Super Power'}, {'id': 37, 'name': 'Supernatural'}]",1,game,1800,pg_13,"[{'id': 88, 'name': 'AIC ASTA'}]",147,,NIL,2012.0,summer,622,33991,362,244,11999,47218.0,0.9872,0.0128
13245,Shin Tennis no Oujisama Specials,2012-04-20,2013-04-24,"Shouhei Zenya (The Night Before The Invitation)
Prior to the U-17 training camp invitations, the middle schoolers spend their last few days of leisure relaxing and goofing off with each other. 

Kami no Ko vs Koutei (Child of God vs. Emperor)
The tiebreaker-style elimination match between Rikkai University-Affiliated Middle School's Seiichi Yukimura and Genichirou Sanada pits two of the ""Three Demons'' against each other. As the two fight to stay in the camp, the history between the ""Child of God"" and the ""Emperor'' is revealed.

Densetsu wo Tsugusha-tachi (The One That Stands On Top)
In the next set of tiebreaker-style elimination matches, Shitenhouji Middle School's Kenya Oshitari and Kuranosuke Shiraishi must face off. As both players have been harboring heavy feelings since the Nationals one year prior, they decide to settle it in this high-stakes match.

Shousha no Imi (What it Means to be a Winner)
Following the elimination matches, the winners are treated to a luxurious experience after a brutal training session. Some of the middle schoolers contend with each other over the point of the camp now that the losers are gone. They decide to settle their disagreements in the most appropriate way possible: by playing table tennis.

Otoko-tachi no Kizuna (Bonds Between Men)
After Hyoutei Academy's Choutarou Ootori loses his first court shuffle match, he becomes disheartened and begins to question if he deserves to stay in the camp. Rikkai's Bunta Marui decides to give him some advice to help him overcome his defeat.

Tenshi to Seijo (Angel and Bible)
The court shuffle matches between Courts 3 and 5 pairs Rikkai's Akaya Kirihara and Shitenhouji's Kuranosuke Shiraishi together. As the game grows progressively more difficult, Kirihara becomes agitated by their opponents. Remembering a promise he made to Kirihara's teammate, Shiraishi must prevent the young boy from losing control of his temper at all costs.

Himitsu no Oujisama (Prince of Secrets)
The middle schoolers become restless and irritated when the camp's food supply begins to run low from a harsh storm. Seishun Academy's Satoshi Horio must deliver a bag to his teammate, Ryouma Echizen, but the angry middle schoolers start to believe that he is hiding food from them. In an attempt to claim the bag's contents, they all begin to fight each other as Horio tries to outsmart and run past them.

[Written by MAL Rewrite]
",7.48,2000,6048,12640,5119,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}]",7,manga,1380,pg_13,"[{'id': 10, 'name': 'Production I.G'}, {'id': 463, 'name': 'M.S.C'}]",148,,NIL,2012.0,spring,670,8366,390,256,2958,12640.0,0.9489,0.0511
49026,Yuru Camp△ Season 2 Specials,2021-05-26,2021-07-28,"Mystery Camp
Relaxing in the heart of nature is a constant joy for Nadeshiko Kagamihara, Aoi Inuyama, and their friends. But when the camping experience changes in unexpected ways, one can only be curious about the extraordinary wonders that have yet to be explored.

Tabisuru Shima Rin
Gathered around a campfire, the girls of the Outdoor Activities Club and Ena Saitou all propose various ideas to Rin Shima for her next trip. However, their suggestions are tailored to their personal preferences—not to mention that Rin has plans of her own. 

[Written by MAL Rewrite]
",7.48,2005,4745,23398,7275,white,special,finished_airing,"[{'id': 52, 'name': 'CGDCT'}, {'id': 36, 'name': 'Slice of Life'}]",2,manga,265,pg_13,"[{'id': 1075, 'name': 'C-Station'}]",149,,NIL,2021.0,spring,831,10584,390,139,11452,23396.0,0.9774,0.0226
31389,Fate/stay night: Unlimited Blade Works 2nd Season - Sunny Day,2015-10-07,2015-10-07,"As the Fifth Holy Grail War reaches its conclusion, Saber repeats her final duty from the previous war in order to end the vicious cycle once and for all. With the decisive blow draining her remaining mana reserves, Saber's body begins to dissipate. She utters a tearful farewell—but Rin Toosaka reaches out to her at the last moment. 

The future has been changed, and a new beginning awaits.

[Written by MAL Rewrite]",7.47,2029,1949,117734,67428,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 10, 'name': 'Fantasy'}, {'id': 82, 'name': 'Urban Fantasy'}]",1,visual_novel,583,pg_13,"[{'id': 43, 'name': 'ufotable'}]",150,,NIL,2015.0,fall,1773,96230,832,376,18506,117717.0,0.9897,0.0103
13629,Furiko,2012-03-16,2012-03-16,"Furiko, meaning ""pendulum,"" shows the highs and lows of a family of two—a high schooler, and his future wife, whom he rescues from delinquents. From the brilliant mind of comedian Tekken, comes a heartwarming story of a couple overcoming their differences even as they struggle through life. Not a moment goes by without meaning or expression in these four and a half minutes.

[Written by MAL Rewrite]",7.47,2030,5056,20091,12967,white,special,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 19, 'name': 'Music'}, {'id': 22, 'name': 'Romance'}]",1,original,270,g,[],151,,NIL,2012.0,winter,171,16706,78,109,3027,20091.0,0.9907,0.0093
10469,Sayonara Zetsubou Sensei Special,2012-01-31,2012-01-31,"A new special episode that was distributed to those who purchase all three Blu-ray box sets of Sayonara Zetsubou Sensei series on January 31, 2012. ",7.47,2049,5137,19297,8068,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 57, 'name': 'Gag Humor'}, {'id': 7, 'name': 'Mystery'}, {'id': 20, 'name': 'Parody'}, {'id': 27, 'name': 'Shounen'}]",1,manga,1440,r,"[{'id': 44, 'name': 'Shaft'}]",152,,NIL,2012.0,winter,395,12311,247,156,6187,19296.0,0.9791,0.0209
2424,"Suteki desu wa, Sakura-chan! Tomoyo no Cardcaptor Sakura Katsuyaku Video Nikki!",1998-09-25,1999-09-25,These are 3 episodes of about 6 minutes of pure CCS fun! Refer to any point during the series.,7.47,2056,4289,29063,14042,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 66, 'name': 'Mahou Shoujo'}, {'id': 25, 'name': 'Shoujo'}]",3,manga,290,g,"[{'id': 11, 'name': 'Madhouse'}]",153,,NIL,1998.0,summer,401,22048,320,222,6070,29061.0,0.9813,0.0187
16273,Acchi Kocchi: Place=Princess,2012-11-07,2012-11-07,Episode 13 of Acchi Kocchi that was included in Vol.6. ,7.46,2068,2906,62751,34092,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 57, 'name': 'Gag Humor'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}]",1,4_koma_manga,1423,pg_13,"[{'id': 48, 'name': 'AIC'}]",154,,NIL,2012.0,fall,1108,50436,495,347,10351,62737.0,0.9866,0.0134
43683,Boku no Hero Academia the Movie 2: Heroes:Rising - Epilogue Plus - Yume wo Genjitsu ni,2020-07-15,2020-07-15,"A picture drama epilogue to the film Boku no Hero Academia the Movie 2: Heroes:Rising, bundled with the BD/DVD release.",7.46,2071,3276,49909,20349,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}]",1,manga,557,pg_13,"[{'id': 4, 'name': 'Bones'}]",155,,NIL,2020.0,summer,1229,34315,575,489,13299,49907.0,0.9787,0.0213
